;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
239.;MAZAPANES DONAIRE SL  (EXTINGUIDA);B45005212;SONSECA;ESPANA;U1;30/06/2012;5.266
240.;INGENIERIA URBANA SA;A28259141;ALICANTE/ALACANT;ESPANA;U2;31/12/2015;5.188
241.;AMPER SA;A28079226;POZUELO DE ALARCON;ESPANA;U2;31/12/2021;5.111
242.;UNION INDUSTRIAS DEL CAFE SL;B08266009;BARCELONA;ESPANA;U1;31/12/2021;5.015
243.;INMOBILIARIA CAMO SL;B08266876;BARCELONA;ESPANA;U1;31/12/2021;4.995
244.;STUCOM SA;A08273112;BARCELONA;ESPANA;U1;31/12/2021;4.990
245.;VENTAS Y SERVICIOS SL (EXTINGUIDA);B06005581;BADAJOZ;ESPANA;U1;31/12/2011;4.980
246.;ARNANZ SA;A45005477;TALAVERA DE LA REINA;ESPANA;U1;31/12/2009;4.940
247.;HERTOR, S.L.;B28269553;MADRID;ESPANA;U1;31/12/2021;4.875
248.;VIBRANT SA;A08266256;CORNELLA DE LLOBREGAT;ESPANA;U1;31/12/2021;4.871
249.;CONSTRUCCIONES ELECTRICAS MOEC SA (EXTINGUIDA);A08269078;SANT JOAN DESPI;ESPANA;U1;31/12/2010;4.851
250.;TALLERES RIGOL SA;A08260879;BADALONA;ESPANA;U1;31/12/2002;4.801
251.;MANUEL RODRIGUEZ ACOSTA SL;B38007571;SANTA CRUZ DE LA PALMA;ESPANA;U1;31/12/2019;4.777
252.;DESARROLLOS INMOBILIARIOS GRUPO GAUDIR SL. (EXTINGUIDA);B08270431;BARCELONA;ESPANA;U1;31/12/2004;4.761
253.;FICOESA SL;B08121741;LOECHES;ESPANA;U1;31/12/2020;4.633
254.;ALDAZ ECHARRI SA;A31034606;HUARTE/UHARTE;ESPANA;U1;31/12/2021;4.621
255.;TRANSPORTES CARNEADO SA (EN LIQUIDACION);A33013970;CASTRILLON;ESPANA;U1;31/12/2001;4.615
256.;CARROCERIAS VIC SA (EXTINGUIDA);A08276800;MALLA;ESPANA;U1;31/12/2017;4.562
257.;SET ENERGIA 1971 SL.;B07027592;PALMA;ESPANA;U1;31/12/2020;4.559
258.;CARBURANTES DEL VALLES SA;A08347619;TERRASSA;ESPANA;U1;31/12/2021;4.540
259.;HIDROCOLOR SL.;B08301624;LLINARS DEL VALLES;ESPANA;U1;31/12/2021;4.445
260.;ATENCIONES METALURGICAS URBASA SA;A20035309;LAZKAO;ESPANA;U1;31/12/2011;4.431
261.;HOTELES JERESA SA;A28275634;MADRID;ESPANA;U1;31/12/2014;4.424
262.;LA BILBAINA SA;A28264497;MADRID;ESPANA;U1;31/12/2021;4.386
263.;COMPAÑIA INTERNACIONAL DE ANALIZADORES Y CONTROL SL;B28272375;MADRID;ESPANA;U1;31/12/2021;4.300
264.;RHODE SA;A17020736;ROSES;ESPANA;U1;31/12/2021;4.274
265.;IDRA IBERICA SA (EN LIQUIDACION);A08272148;VALLS;ESPANA;U1;31/12/2004;4.250
266.;INMOBILIARIA SOLENCO SL;B18010488;GRANADA;ESPANA;U1;31/12/2021;4.246
267.;TODOFIL SL (EXTINGUIDA);B46050472;ONTINYENT;ESPANA;U1;31/12/2006;4.209
268.;MOLDURAS ENRIQUE LOPEZ SA;A30014211;LIBRILLA;ESPANA;U1;31/12/2021;4.196
269.;SUMINISTROS INDUSTRIALES VEGA SL (EXTINGUIDA);B11605862;JEREZ DE LA FRONTERA;ESPANA;U1;31/03/2017;4.175
270.;GRANJA GAVIAL SL (EXTINGUIDA);B12014304;SEGORBE;ESPANA;U1;31/12/2006;4.150
271.;AUTOBUSES TERUEL ZARAGOZA SA;A44004059;ZARAGOZA;ESPANA;U1;31/12/2021;4.147
272.;SOCIETAT MUNICIPAL D'HABITATGE DE TERRASSA SA;A08262768;TERRASSA;ESPANA;U1;31/12/2021;4.138
273.;ACCESORIOS DE TUBERIA SA;A01007392;AGURAIN/SALVATIERRA;ESPANA;U2;31/12/2006;4.136
274.;INDUSTRIAL DE MOLDES Y MATRICES SA (EXTINGUIDA);A08261844;MONTCADA I REIXAC;ESPANA;U1;31/12/2007;4.107
275.;APPLIED POWER INTERNATIONAL SA (EXTINGUIDA);N0361001A;ALCOBENDAS;ESPANA;U1;31/08/2004;4.062
276.;TECNICAS AERONAUTICAS DEFENSA Y AUTOMOCION S. A.  (EXTINGUIDA);A41025560;SEVILLA;ESPANA;U1;31/12/2007;4.039
277.;COOP DEL CAMPO SAN MIGUEL DE VIVARES;F06028773;DON BENITO;ESPANA;U1;31/12/2021;3.942
278.;JUANI SL;B03028784;BENIDORM;ESPANA;U1;31/12/2021;3.913
279.;VISAMAR SA;A28266377;MADRID;ESPANA;U1;31/12/2021;3.903
280.;VILLAMAGNA SA;A28287423;MADRID;ESPANA;U1;31/03/2020;3.892
281.;SUGRAÑES GRES CATALAN SA  (EXTINGUIDA);A08278632;CALONGE DE SEGARRA;ESPANA;U1;31/12/2011;3.891
282.;MARITIMA Y COMERCIAL GALLEGA SA;A15017395;A CORUÑA;ESPANA;U1;31/12/2021;3.883
283.;DURO FELGUERA ENERGY STORAGE SA.;A28257376;GIJON;ESPANA;U1;31/12/2021;3.883
284.;ALACAN INDUSTRIAS QUIMICO FARMACEUTICAS SOCIEDAD ANONIMA (EXTINGUIDA);A03031762;ALICANTE/ALACANT;ESPANA;U1;31/12/2012;3.880
285.;TENYCOL SL;B08264806;TERRASSA;ESPANA;U1;31/12/2020;3.838
286.;MANUFACTURAS PORTA CELI SA;A46051827;BETERA;ESPANA;U1;31/12/2021;3.834
287.;IRON MACHTRADE SL.;B36607620;MOS;ESPANA;U1;31/12/2021;3.816
288.;MONEDERO INSTALACIONES Y SERVICIOS, SOCIEDAD ANONIMA;A28257400;MADRID;ESPANA;U1;31/12/2020;3.814
289.;INTERPROVINCIAL SL;B28267177;MADRID;ESPANA;U1;31/12/2021;3.811
290.;SERPER SL;B08263394;CORNELLA DE LLOBREGAT;ESPANA;U1;31/12/2021;3.797
291.;HELIMOTOR SOCIEDAD ANONIMA;A17017377;CASTELLO D'EMPURIES;ESPANA;U1;31/12/2021;3.789
292.;HOTELES CAMINO REAL SA;A29019767;BARCELONA;ESPANA;U1;31/12/2020;3.765
293.;NUEVA EXPRESION TEXTIL SA.;A08276651;MADRID;ESPANA;U2;31/12/2021;3.748
294.;INDUSTRIAL PLASTIGRAFICA SA (EN LIQUIDACION);A50024397;ZARAGOZA;ESPANA;U1;31/12/2017;3.725
295.;IGARTEX S.A.  (EXTINGUIDA);A31033087;ALTSASU/ALSASUA;ESPANA;U1;31/12/2008;3.714
296.;ESTACION DE SERVICIO PALAU SL;B08284226;PARETS DEL VALLES;ESPANA;U1;31/12/2021;3.701
297.;SUPERFICIES ANODICAS SL  (EXTINGUIDA);B08269839;LA LLAGOSTA;ESPANA;U1;31/12/2010;3.626
298.;CENTRO DE ESTUDIOS MARTIN CODAX SA;A36607695;VIGO;ESPANA;U1;31/12/2021;3.587
299.;OFITEC ALMERIA SL DE CONSTRUCCIONES (EXTINGUIDA);B04003109;ROQUETAS DE MAR;ESPANA;U1;31/12/2002;3.568
300.;TRIPERA VIGATANA SA;A08271512;VIC;ESPANA;U1;31/12/2021;3.556
301.;VEDAT CASTELLON SA;A12014379;CASTELLO DE LA PLANA;ESPANA;U1;31/12/2021;3.502
302.;GARCIBRAVO SA;A28321941;BORMUJOS;ESPANA;U1;31/12/2020;3.448
303.;PROMOCIONES GARCIA DOMINGUEZ SL;B28264364;MADRID;ESPANA;U1;31/12/2021;3.408
304.;AZULEJOS INSULARES SOCIEDAD ANONIMA;A35014075;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2021;3.374
305.;COMERCIANTES REUNIDOS DEL SUR SA ESTABLECIMIENTO FINANCIERO DE CREDITO  (EXTINGUIDA);A14018014;CORDOBA;ESPANA;U1;31/12/2003;3.365
306.;AGRO IGUALADA S.C.C.L.;F08262842;IGUALADA;ESPANA;U1;31/12/2017;3.332
307.;MULTICOM SA (EN LIQUIDACION);A48063952;ORTUELLA;ESPANA;U1;31/12/2005;3.316
308.;CONSTRUCCIONES MICHELENA Y LECUONA S.L. (EXTINGUIDA);B20036182;ERRENTERIA;ESPANA;U1;31/12/2001;3.287
309.;AGROPECUARIA MARTEÑA SA;A28297307;MADRID;ESPANA;U1;31/12/2021;3.260
310.;LENCERIA MITJANS SA;A08270357;TERRASSA;ESPANA;U1;31/12/2005;3.231
311.;ALOJAMIENTOS COSTEROS SL;B07025752;ALCUDIA;ESPANA;U1;31/12/2021;3.215
312.;MADERGAL SL;B27007178;GUITIRIZ;ESPANA;U1;31/12/2021;3.208
313.;ESTACION INVERNAL VALLE DE ASTUN SA;A50024850;ZARAGOZA;ESPANA;U1;31/05/2021;3.204
314.;CALDERERIA IRURENA SA;A20035549;BEASAIN;ESPANA;U1;31/12/2021;3.177
315.;INMOBILIARIA BATALLA HERMANOS S. L.;B08314023;BARCELONA;ESPANA;U1;31/12/2006;3.119
316.;AMADINI SA;A28276269;MADRID;ESPANA;U1;31/12/2021;3.106
317.;TINTES Y ESTAMPADOS ORDISA SA (EXTINGUIDA);A08266058;HOSTALRIC;ESPANA;U1;31/12/2003;3.093
318.;FELEMAMG SL;B33016387;GIJON;ESPANA;U1;31/12/2021;3.036
319.;ESTABLECIMIENTOS PEREZ LEIROS SA (EN LIQUIDACION);A36004570;O PORRIÑO;ESPANA;U1;31/12/2010;3.029
320.;TRANSPORTES LAGO SL (EXTINGUIDA);B28258713;MALAGA;ESPANA;U1;31/12/2013;3.018
321.;TALADRADOS ESPECIALES SL (EXTINGUIDA);B48062137;BERRIZ;ESPANA;U1;31/12/2017;3.017
322.;INMOVERSOR SL.;B33014945;OVIEDO;ESPANA;U1;31/12/2021;3.003
323.;HORMIGONES EBRO SA;A31037088;VIANA;ESPANA;U1;31/12/2020;2.982
324.;FRIO IRUÑA SL;B31033863;ARANGUREN;ESPANA;U1;31/12/2021;2.975
325.;CASTER ALIMENTACION SL;B46051702;MONCADA;ESPANA;U1;31/12/2021;2.958
326.;TRANSBOSCA SL;B46053229;GANDIA;ESPANA;U1;31/12/2021;2.932
327.;DAVA, SA;A30014484;MURCIA;ESPANA;U2;31/12/2021;2.905
328.;HOTELERA ALFA SL (EN LIQUIDACION);B07027154;LLUCMAJOR;ESPANA;U1;31/12/2010;2.898
329.;HOTELES VASCO-CATALANES, SA;A01007137;LLORET DE MAR;ESPANA;U1;31/12/2021;2.868
330.;CAROWA TENERIFE SA;A38007621;SAN CRISTOBAL DE LA LAGUNA;ESPANA;U1;31/12/2021;2.859
331.;COOP AGRICOLA Y GANADERA LA VERATENSE;F04007944;VERA;ESPANA;U1;31/12/2019;2.831
332.;HOTEL REINA PAGUERA SA;A08290215;CALVIA;ESPANA;U1;31/12/2021;2.820
333.;PAVIMENTOS ASFALTICOS MALAGA SA;A29018207;MALAGA;ESPANA;U1;31/12/2021;2.813
334.;PINES ESPAÑOLA SA;A08274003;BARCELONA;ESPANA;U1;31/12/2021;2.787
335.;DUCTILOR SOCIEDAD LIMITADA (EXTINGUIDA);B48059281;ELORRIO;ESPANA;U1;31/12/2009;2.787
336.;ALBERTO ALONSO CALEFACCION SA  (EXTINGUIDA);A48061212;BILBAO;ESPANA;U1;31/12/2010;2.783
337.;HOTELES VALLE DE ARAN SA;A08271942;NAUT ARAN;ESPANA;U1;30/06/2021;2.755
338.;TALLERES VIC SA;A08273179;MONTCADA I REIXAC;ESPANA;U1;31/12/2020;2.750
339.;TALLERES GARTE SL;B26010249;LOGROÑO;ESPANA;U1;31/12/2021;2.749
340.;DIGEC SA;A08292211;BARCELONA;ESPANA;U2;31/12/2021;2.720
341.;AQUARIOS HOTELERA SA;A07030026;SANT PERE PESCADOR;ESPANA;U1;31/12/2021;2.705
342.;CONSTRUCCIONES ALZOLA SL;B20035671;OIARTZUN;ESPANA;U1;31/12/2021;2.705
343.;CEPSA ROBLEDO CHAVELA SL. (EXTINGUIDA);B28261071;MADRID;ESPANA;U1;31/12/2016;2.692
344.;PORTCEMEN SA;A08279390;BARCELONA;ESPANA;U1;31/12/2021;2.691
345.;ESQUITINO MARTINEZ SA (EXTINGUIDA);A28255784;ARGANDA DEL REY;ESPANA;U1;31/12/2013;2.668
346.;TRANSPORTES TURISTICOS DE LA COSTA DEL SOL SA (EXTINGUIDA);A29017118;PALMA;ESPANA;U1;30/09/2000;2.638
347.;CONSTRUCCIONES ESPADA SA;A08275877;BARCELONA;ESPANA;U1;31/12/2002;2.638
348.;RANCHOS PECUARIOS SA (EXTINGUIDA);A45005188;AÑOVER DE TAJO;ESPANA;U1;31/12/2015;2.632
349.;INDUSTRIAS SALGUEDA SA;A17017138;RIPOLL;ESPANA;U1;31/12/2020;2.620
350.;MONTHISA RESIDENCIAL SA;A28266690;MADRID;ESPANA;U2;31/12/2020;2.615
351.;FINALIMA SA;A10005254;CASATEJADA;ESPANA;U1;31/12/2021;2.603
352.;MANUEL MARIÑO Y CIA SA  (EXTINGUIDA);A06005615;CACERES;ESPANA;U1;31/12/2012;2.586
353.;COMERCIAL DE INTERCOMUNICACION Y ELECTRONICA SL;B48059257;BILBAO;ESPANA;U1;31/12/2021;2.569
354.;HACIENDA SAN MIGUEL DE ALHAMA SL;B30014773;ALHAMA DE MURCIA;ESPANA;U1;31/12/2021;2.513
355.;FRUISAN SL  (EXTINGUIDA);B03028958;ELCHE;ESPANA;U1;31/12/2008;2.484
356.;STABLEPLASTIC SA (EN LIQUIDACION);A08286965;SANTA PERPETUA DE MOGODA;ESPANA;U1;31/12/2005;2.478
357.;TALLERES MAREL SA;A48059943;BERANGO;ESPANA;U1;31/12/2006;2.471
358.;CAFUR GESTIONA SL;B08397820;BARCELONA;ESPANA;U1;31/12/2021;2.450
359.;ACOTHERM SL  (EXTINGUIDA);B50023837;ZARAGOZA;ESPANA;U1;31/12/2010;2.444
360.;SERRERIA ERASO S.L. (EXTINGUIDA);B20037230;BELAUNTZA;ESPANA;U1;31/12/2003;2.437
361.;AQUILLAMENDI SOCIEDAD ANONIMA (EXTINGUIDA);A48060792;ONDARROA;ESPANA;U1;31/12/2019;2.430
362.;CANTERAS LACILLA SOCIEDAD LIMITADA;B48059240;SOPUERTA;ESPANA;U1;31/12/2021;2.419
363.;TRITURADOS PUERTO BLANCO SL;B18010595;HUETOR DE SANTILLAN;ESPANA;U1;31/12/2021;2.411
364.;IBIVAL SOCIEDAD ANONIMA;A46050324;SANT JOSEP DE SA TALAIA;ESPANA;U1;31/12/2021;2.395
365.;LUFEMA SL (EXTINGUIDA);B24008708;TRES CANTOS;ESPANA;U1;31/12/2016;2.391
366.;COMERPLAST SA;A03030350;ELCHE/ELX;ESPANA;U1;31/12/2021;2.365
367.;CALAFAT, SA;A08349359;BARCELONA;ESPANA;U1;31/12/2020;2.328
368.;EDITORIAL ESCUDO DE ORO SA (EXTINGUIDA);A08278509;BARCELONA;ESPANA;U1;31/12/2004;2.323
369.;IGNACIO LLOVERAS SA  (EXTINGUIDA);A08260507;TERRASSA;ESPANA;U1;31/12/2006;2.319
370.;CONSEJEROS Y TECNICOS MERCANTILES S.L.;B36607414;VIGO;ESPANA;U1;31/12/2021;2.307
371.;APARCAMIENTOS ESPAÑOLES, SA;A47009121;VALLADOLID;ESPANA;U1;31/12/2021;2.292
372.;BETSOL SL (EXTINGUIDA);B08261315;TERRASSA;ESPANA;U1;31/12/2018;2.273
373.;DICAMINOS SL  (EXTINGUIDA);B33607466;GIJON/XIXON;ESPANA;U1;31/12/2012;2.257
374.;DESTILERIAS DEL PENEDES SA (EXTINGUIDA);A08272320;LA GRANADA;ESPANA;U1;31/12/2000;2.245
375.;SUMINISTROS INDUSTRIALES Y DEL EMBALAJE SL;B08276594;BARCELONA;ESPANA;U1;31/12/2021;2.229
376.;PROMOTORES DE INGENIERIA Y COMERCIO SA;A28256683;CAMARMA DE ESTERUELAS;ESPANA;U1;31/12/2021;2.210
377.;AUTO AVION, SOCIEDAD ANONIMA (EN LIQUIDACION);A15018997;A CORUÑA;ESPANA;U1;31/12/2018;2.180
378.;HIJOS DE ISIDORO CALZADO SL;B13005046;BOLAÑOS DE CALATRAVA;ESPANA;U1;30/06/2017;2.154
379.;COOP AGRICOLA SAN VICENTE FERRER DE VALL DE UXO;F12013892;LA VALL D'UIXO;ESPANA;U1;31/12/2015;2.146
380.;INMOBILIARIA CEMAN SA (EXTINGUIDA);A08281404;CENTELLES;ESPANA;U1;31/12/2004;2.120
381.;AISLAMIENTOS ARAGON SA;A50023605;ZARAGOZA;ESPANA;U1;31/12/2021;2.120
382.;EXPLOTACIONES FINANCIERAS SA;A20034856;DONOSTIA/SAN SEBASTIAN;ESPANA;U1;31/12/2021;2.102
383.;SOCIEDAD AGRICOLA GANADERA DE CHESTE SL;B46053864;CHESTE;ESPANA;U1;31/12/2012;2.096
384.;COMPANIA HISPANA DE BALEARES SA;A07026735;OYON-OION;ESPANA;U1;31/12/2006;2.060
385.;DISCASA LAS PALMAS SA;A35015890;TELDE;ESPANA;U1;31/12/2006;2.029
386.;CANTERAS DE ALAIZ S.A.;A31033624;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2021;2.026
387.;AGRO HISPAMER SL;B28261725;MURCIA;ESPANA;U1;31/12/2021;2.008
388.;IMPRENTA SAN NICOLAS SOCIEDAD ANONIMA  (EXTINGUIDA);A35013317;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2006;1.996
389.;COMERCIAL VEMORA SL;B28256469;SILLA;ESPANA;U1;31/12/2021;1.992
390.;VIDIESTIL S.A. (EXTINGUIDA);A08279598;BARCELONA;ESPANA;U1;31/12/2006;1.982
391.;MGC BRANDS EUROPE S.L.;B28274413;DON BENITO;ESPANA;U1;31/12/2020;1.968
392.;HERMANOS ANDRES SL;B28268126;FUENLABRADA;ESPANA;U1;31/12/2021;1.957
393.;EL COSARIO S.C. ANDALUZA;F04005609;VICAR;ESPANA;U1;31/12/2018;1.938
394.;INDUSTRIAS GRAFICAS PUBLICITARIAS SA;A08259137;SABADELL;ESPANA;U1;31/12/2020;1.925
395.;EDIFICIO VERDE SOL SA (EXTINGUIDA);A08301905;BARCELONA;ESPANA;U1;31/12/2006;1.919
396.;TALLER ELECTRICO AMG SL;B33014960;AVILES;ESPANA;U1;31/12/2021;1.918
397.;SOCIEDAD DE REPRESENTACIONES IMPORTACIONES EXPORTACIONES DE LEVANTE SL;B46052221;VALENCIA;ESPANA;U1;31/12/2021;1.910
398.;LUIS HERNANDEZ LOPEZ SL;B03030525;COCENTAINA;ESPANA;U1;31/12/2021;1.906
399.;LA FORAL MALLORQUINA SL;B07028038;SANTA MARGALIDA;ESPANA;U1;31/12/2021;1.903
400.;COMERCIAL SAN MATEO SL  (EXTINGUIDA);B26010223;LOGROÑO;ESPANA;U1;31/12/2013;1.903
401.;HOTEL NORDESTE SA;A07029655;SANTA MARGALIDA;ESPANA;U1;31/12/2021;1.899
402.;ROC HOTELS INVERSIONES SA.;A07028582;PALMA;ESPANA;U2;31/12/2021;1.884
403.;HIBAPEMA SL;B23219009;MADRID;ESPANA;U1;31/12/2001;1.876
404.;AUTOCARES COLL S.L. (EXTINGUIDA);B07028251;PALMA;ESPANA;U1;31/12/2001;1.856
405.;IBER FASHION SL (EXTINGUIDA);B25009655;SALLENT;ESPANA;U1;31/12/2003;1.835
406.;HILADOS ALBERO SL;B03028354;BIAR;ESPANA;U1;31/12/2001;1.833
407.;IBERHANSA MARITIMA SOCIEDAD ANONIMA (EXTINGUIDA);A46050142;BILBAO;ESPANA;U1;31/12/2014;1.816
408.;LIMPIADORES SL;B28263333;MADRID;ESPANA;U1;31/12/2021;1.813
409.;PESQUERAS ZOZUAK SOCIEDAD ANONIMA  (EXTINGUIDA);A48061246;ONDARROA;ESPANA;U1;31/12/2011;1.805
410.;LARRAURI HERMANOS SA (EXTINGUIDA);A48059364;ONDARROA;ESPANA;U1;31/12/2006;1.804
411.;JEAN LEON SL;B08271454;TORRELAVIT;ESPANA;U1;31/12/2021;1.801
412.;TRANS RIC LEVANTE SOCIEDAD ANONIMA;A46051603;MISLATA;ESPANA;U1;31/12/2021;1.798
413.;INSTALADORA INTER-INSULAR SA (EN LIQUIDACION);A07027675;PALMA;ESPANA;U1;31/12/2007;1.778
414.;SL DE PLANTAS AROMATICAS INDUSTRIALIZADAS;B28305621;MADRID;ESPANA;U1;31/12/2021;1.729
415.;CERAMICA SAN JAVIER SL;B45005279;PANTOJA;ESPANA;U1;31/12/2010;1.729
416.;MANUFACTURAS CARRES COSTA SL;B08276677;MATARO;ESPANA;U1;31/12/2019;1.728
417.;PANIFICADORA DE HOSPITALET DE LLOBREGAT, SA  (EXTINGUIDA);A08267700;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2010;1.722
418.;CLOSAS ORCOYEN SL (EN LIQUIDACION);B28273860;PARACUELLOS DE JARAMA;ESPANA;U1;31/12/2012;1.718
419.;ALUMINIOS CACERES DOS SL;B10025302;CACERES;ESPANA;U1;31/12/2021;1.709
420.;GOLF CLUB COSTA DEL SOL S.A.;A29017092;BENALMADENA;ESPANA;U1;31/12/2021;1.690
421.;INKARA SA  (EXTINGUIDA);A48061147;BILBAO;ESPANA;U1;31/12/2011;1.689
422.;ABRASIVOS TECNOFLEX SA.;A20036059;AZPEITIA;ESPANA;U1;31/12/2021;1.674
423.;MATADERO INDUSTRIAL MENORCA SA;A07032048;MAO;ESPANA;U1;31/12/2021;1.671
424.;HOTEL FRANCISCO I SL (EXTINGUIDA);B28265684;MADRID;ESPANA;U1;31/12/2014;1.671
425.;DINA 2003 SL;B17017575;GIRONA;ESPANA;U1;31/12/2021;1.658
426.;HOTEL COSMOPOLITAN SL;B07027865;PALMA;ESPANA;U1;31/12/2021;1.650
427.;LORDA Y ROIG, SA  (EXTINGUIDA);A08275539;BARCELONA;ESPANA;U1;31/12/2012;1.627
428.;AUTO SUSPENSION BUENOS AIRES SL;B08276057;BARCELONA;ESPANA;U1;31/12/2021;1.625
429.;INCRONISA SL (EXTINGUIDA);B08260796;IGUALADA;ESPANA;U1;31/12/2012;1.603
430.;MERCURI INTERNATIONAL ESPAÑA SA (EN LIQUIDACION);A28275568;MADRID;ESPANA;U1;31/12/2008;1.588
431.;GLORIBAL SA;A08267130;BARCELONA;ESPANA;U1;31/12/2021;1.580
432.;PROMOCIONES AGRARIAS E INDUSTRIALES SA;A28258788;MADRID;ESPANA;U1;31/12/2018;1.579
433.;INDUSTRIAS TEXTILES PARA LA DECORACION SL;B03029618;MURO DE ALCOY;ESPANA;U1;31/12/2002;1.567
434.;HERRIAK SL (EXTINGUIDA);B48060974;BILBAO;ESPANA;U1;31/12/2016;1.557
435.;JIMENEZ ROSALES SL;B41027855;BRENES;ESPANA;U1;31/12/2020;1.555
436.;HOTEL LAS GAVIOTAS SL;B07027667;MURO;ESPANA;U1;31/12/2020;1.551
437.;LIBRERIA GALERIA ANTONIO MACHADO SL;B28275907;MADRID;ESPANA;U1;31/12/2021;1.546
438.;GRUPO TATOMA SL;B22004618;MONZON;ESPANA;U2;31/12/2020;1.534
439.;VIVEROS HUERTO DE ELCHE SA  (EXTINGUIDA);A03029899;ELCHE/ELX;ESPANA;U1;31/12/2010;1.525
440.;CIRCULO DE COMUNICACION SA  (EXTINGUIDA);A08268971;BARCELONA;ESPANA;U1;31/12/2007;1.517
441.;JOSE MESTRES CARCERENY SL;B08271967;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2020;1.509
442.;COMERCIAL JOCAR SL  (EXTINGUIDA);B35016054;SANTA LUCIA DE TIRAJANA;ESPANA;U1;31/12/2012;1.506
443.;VACUTREM SA;A08275935;MARTORELLES;ESPANA;U1;31/12/2020;1.482
444.;PORTASOL SA;A08273286;BARCELONA;ESPANA;U1;31/12/2021;1.481
445.;TRIAX DIGITAL MULTIMEDIA SL;B28257848;MADRID;ESPANA;U1;31/12/2020;1.480
446.;URBANIZACIONES DEL MONGO SA;A03032141;DENIA;ESPANA;U1;31/12/2020;1.473
447.;INDUSTRIAS FORESTALES GALLEGO MATEOS SL;B49003692;CORRALES DEL VINO;ESPANA;U1;31/12/2008;1.471
448.;PEDRO CARNER SA (EXTINGUIDA);A08133399;IGUALADA;ESPANA;U1;30/09/2003;1.463
449.;MERCANTIL DE CALZADO SOCIEDAD LIMITADA. (EXTINGUIDA);B31035314;BILBAO;ESPANA;U1;31/12/2000;1.457
450.;ARESIM SA (EXTINGUIDA);A29017571;BENALMADENA;ESPANA;U1;31/12/2000;1.454
451.;INDUSTRIAS MECANICAS FIGUERAS SA  (EXTINGUIDA);A08262784;PALLEJA;ESPANA;U1;31/12/2013;1.443
452.;ABET SL;B08506289;BARCELONA;ESPANA;U1;21/12/2021;1.439
453.;SUMINISTROS ENTREPOT SA;A38006557;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2021;1.420
454.;AGROPECUARIA EL CONSUELO SL;B13005194;CIUDAD REAL;ESPANA;U1;30/09/2021;1.415
455.;INDUSTRIAL FUERPLA SL;B46052031;BENETUSSER;ESPANA;U1;31/12/2021;1.395
456.;MANDRILES DE CARTON SL;B20035879;HERNANI;ESPANA;U1;31/12/2021;1.384
457.;COOP AGRICOLA DE LA MONTAÑA ALAVESA  (EXTINGUIDA);F01009422;CAMPEZO/KANPEZU;ESPANA;U1;30/06/2014;1.377
458.;MUEBLES HERMS SL;B08269946;AVINYO;ESPANA;U1;31/12/2021;1.367
459.;HOTEL SAN LUIS SA;A46052981;GANDIA;ESPANA;U1;31/12/2021;1.366
460.;CAMPO DE GOLF VILLAMARTIN, SA;A28285658;ORIHUELA;ESPANA;U1;31/12/2021;1.362
461.;CONFECCIONES TRACTOR SL;B50024686;ALAGON;ESPANA;U1;31/12/2006;1.354
462.;PRODUCTOS QUETZAL SOCIEDAD ANONIMA  (EXTINGUIDA);A46051504;ALCASSER;ESPANA;U1;31/12/2009;1.352
463.;TORRES MAQUINARIA TEXTIL SA (EXTINGUIDA);A08260044;SABADELL;ESPANA;U1;31/12/2009;1.350
464.;INVERSORA DE ARRIENDOS INMOBILIARIOS S.L.;B28275980;MADRID;ESPANA;U1;31/12/2021;1.344
465.;METROPOLITANA DE ADUANAS Y TRANSPORTES SA;A08280943;BARCELONA;ESPANA;U1;31/12/2021;1.341
466.;MANUFACTURAS FOKA SA;A37012341;SALAMANCA;ESPANA;U1;31/12/2003;1.311
467.;EMI SONGS ESPAÑA SRL;B28256063;MADRID;ESPANA;U1;31/03/2020;1.311
468.;HILADOS MOTO SA;A17017716;GOMBREN;ESPANA;U1;31/12/2021;1.308
469.;MALTERIA SAN MARTIN SA (EXTINGUIDA);A32002982;OURENSE;ESPANA;U1;31/12/2005;1.300
470.;BECQUER SA HOTELERA;A41027723;SEVILLA;ESPANA;U1;31/12/2020;1.299
471.;ADORNOS TEXTILES IBERICOS SA;A08261711;CORNELLA DE LLOBREGAT;ESPANA;U1;31/12/2020;1.298
472.;SANARA RESISTENCIAS ELECTRICAS SA;A08273062;RIPOLLET;ESPANA;U1;31/12/2021;1.290
473.;APARCAMIENTOS Y FINANZAS SA (EXTINGUIDA);A28291581;MADRID;ESPANA;U1;31/12/2019;1.278
474.;SERVICIOS GENERALES MARITIMOS SA;A48059083;PORTUGALETE;ESPANA;U1;31/12/2021;1.267
475.;SERVEIS FUNERARIS D'INCA SL;B07026040;INCA;ESPANA;U1;31/12/2021;1.255
476.;COMERCIAL AGRICOLA SENCOS SL;B50024090;LA ALMUNIA DE DOÑA GODINA;ESPANA;U1;31/12/2021;1.250
