;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
235.;REDESMAR SA;A03011079;ALBATERA;ESPANA;U1;31/12/2021;4.154
236.;INDUSTRIAS METALURGICAS AUXILIARES SA;A02002806;CHINCHILLA DE MONTE-ARAGON;ESPANA;U1;31/12/2021;4.135
237.;B B CHOCOLATE GRUP SA (EXTINGUIDA);A08146318;SANT JOAN DESPI;ESPANA;U1;31/12/2019;4.122
238.;SCA OLIVARERA Y CEREALISTA SAN SEBASTIAN DE LOS BALLESTEROS;F14010771;SAN SEBASTIAN DE LOS BALLESTEROS;ESPANA;U1;31/12/2019;4.111
239.;SAFETY IBERICA METAL DURO SA (EXTINGUIDA);A08148041;MARTORELLES;ESPANA;U1;31/12/2006;4.071
240.;LAVAPLAN INDUSTRIAS DEL LAVADO Y PLANCHADO S.L. (EXTINGUIDA);B46021853;QUART DE POBLET;ESPANA;U1;31/12/2016;4.004
241.;BERBEGAL SL;B46020855;RIBA-ROJA DE TURIA;ESPANA;U1;31/12/2021;3.951
242.;LA VOZ DE ASTURIAS SOCIEDAD ANONIMA (EXTINGUIDA);A33007535;OVIEDO;ESPANA;U1;31/12/2010;3.950
243.;BODEGA REAL DE NAJERA S.C.;F26006056;NAJERA;ESPANA;U1;30/09/2020;3.928
244.;HOTELERA INSULAR SL;B07009897;PALMA;ESPANA;U1;31/10/2021;3.927
245.;SERMONT SA;A08140592;BARCELONA;ESPANA;U1;31/12/2021;3.864
246.;ROCHE SOCIEDAD ANONIMA MUNICIPAL;A11004082;CONIL DE LA FRONTERA;ESPANA;U1;31/12/2021;3.857
247.;CHEYPER SL;B28279123;MADRID;ESPANA;U1;31/12/2020;3.828
248.;AGRO OLIVARERA NTRA SEÑORA DE LA SOLEDAD SDAD ANDALUZA;F18009068;HUESCAR;ESPANA;U1;31/12/2018;3.789
249.;MATELCO NUCLEONIC SA.;A08140428;CORNELLA DE LLOBREGAT;ESPANA;U1;31/12/2021;3.787
250.;FLEXOR SA;A08155657;LA CAROLINA;ESPANA;U1;31/12/2021;3.758
251.;CLINICA MATERNAL NUESTRA SEÑORA DE BELEN SA (EXTINGUIDA);A30008403;MURCIA;ESPANA;U1;31/12/2014;3.743
252.;AGROPECUARIA PAJARITOS SA;A28116432;MADRID;ESPANA;U1;31/12/2018;3.672
253.;AVENIDA ESTACIO SERVEI GRANOLLERS SL;B08154528;GRANOLLERS;ESPANA;U1;31/12/2020;3.629
254.;SOCIEDAD COOPERATIVA AVICOLA Y GANADERA DE NAJERA (EN LIQUIDACION);F26009241;URUÑUELA;ESPANA;U1;31/12/2005;3.614
255.;GALVANIZACION MADRILEÑA SA  (EXTINGUIDA);A28114924;GETAFE;ESPANA;U1;31/12/2011;3.549
256.;AUTOCARES DEL PENEDES SA;A43007814;EL VENDRELL;ESPANA;U1;31/12/2021;3.542
257.;PESQUERA LAURAK BAT SA;A31016496;PASAIA;ESPANA;U1;31/12/2021;3.540
258.;BALCON DE EUROPA SA;A29005097;NERJA;ESPANA;U1;31/12/2021;3.478
259.;MIRAFLORES SL;B41009929;SEVILLA;ESPANA;U1;31/12/2021;3.452
260.;INDUSTRIAS FELFAN SL (EN LIQUIDACION);B08146359;CORNELLA DE LLOBREGAT;ESPANA;U1;31/12/2007;3.356
261.;CONSTRUCCIONES RESIDENCIALES Y SOCIALES SA;A28121309;MADRID;ESPANA;U1;31/12/2021;3.299
262.;CENTRO DE INVESTIGACION Y DESARROLLO SA  (EXTINGUIDA);A24004061;LA ROBLA;ESPANA;U1;31/12/2014;3.239
263.;MANBAR SL  (EXTINGUIDA);B08155517;BARCELONA;ESPANA;U1;31/12/2007;3.227
264.;ESTACIONES DE SERVICIO HOFIRA SL;B46020830;MONCADA;ESPANA;U1;31/12/2021;3.210
265.;EUROWILCOM SA;A28117786;MADRID;ESPANA;U1;31/12/2021;3.187
266.;MADERAS MARTINEZ HERMANOS SL;B08154577;MANRESA;ESPANA;U1;31/12/2010;3.180
267.;UNILEO SA;A24004178;LEON;ESPANA;U1;31/08/2021;3.172
268.;BALFAGON SL (EXTINGUIDA);B08228611;BARCELONA;ESPANA;U1;31/12/2014;3.091
269.;TELSTAR SA (EXTINGUIDA);A08182206;TERRASSA;ESPANA;U2;31/12/2012;3.085
270.;BODEGA COOP SAN COSME Y SAN DAMIAN DEL VALLE DE OCON;F26009118;EL REDAL;ESPANA;U1;31/08/2020;3.080
271.;FORRADOS Y ACABADOS MODERNOS PARES SA;A17007477;OLOT;ESPANA;U1;31/12/2021;3.075
272.;REPARACIONES DE CARROCERIAS DE TURISMOS S.A. (EXTINGUIDA);A08140683;BARCELONA;ESPANA;U1;31/12/2008;3.045
273.;AGRICOLA DE GARRIGUELLA I RABOS S.C.C.L.;F17015033;GARRIGUELLA;ESPANA;U1;31/12/2017;3.005
274.;TALAMANCA SL;B07011117;EIVISSA;ESPANA;U1;31/12/2021;2.980
275.;FEBERSA INDUSTRIAL SA (EXTINGUIDA);A08147985;SANT ADRIA DE BESOS;ESPANA;U1;31/12/2007;2.948
276.;EDIFICACIONES TURISTICAS SOCIEDAD ANONIMA;A28116523;EIVISSA;ESPANA;U1;31/12/2021;2.909
277.;PLASTICAS MAJADAHONDA SL  (EXTINGUIDA);B28119188;MAJADAHONDA;ESPANA;U1;31/12/2007;2.903
278.;CONSTRINVESTA SOCIEDAD ANONIMA;A28121895;SANTA EULARIA DES RIU;ESPANA;U1;31/12/2021;2.874
279.;PESQUERA INCHORTA SA  (EXTINGUIDA);A48036552;ONDARROA;ESPANA;U1;31/12/2003;2.855
280.;NAVARRETE E HIJOS, SA  (EXTINGUIDA);A46014650;MONCADA;ESPANA;U1;31/12/2013;2.841
281.;ACCESORIOS Y RESORTES SL;B03006681;IBI;ESPANA;U1;31/12/2021;2.835
282.;BOBES, SA;A28119121;EL MOLAR;ESPANA;U1;31/12/2005;2.829
283.;PROCESO TRASVISOL SA;A28121655;PINTO;ESPANA;U1;31/12/2021;2.807
284.;BODEGA VINA BAJOZ (EN LIQUIDACION);F49002223;MORALES DE TORO;ESPANA;U1;30/09/2000;2.803
285.;GRANJA VILLANUEVA SA;A31008253;ARTAJONA;ESPANA;U1;31/12/2020;2.760
286.;ALBATERENSE SA. (EXTINGUIDA);A03011186;ALICANTE/ALACANT;ESPANA;U1;31/12/2007;2.725
287.;BROS SL  (EXTINGUIDA);B08139198;SABADELL;ESPANA;U1;31/12/2016;2.690
288.;DENISON HYDRAULICS SL (EXTINGUIDA);B08181539;GAVA;ESPANA;U1;30/06/2004;2.651
289.;BELTRAN HERMANOS SL;B12008769;ALMASSORA;ESPANA;U1;31/12/2021;2.643
290.;ACTIUS DE MUNTANYA SAU;A08141897;BARCELONA;ESPANA;U1;31/12/2020;2.632
291.;TORNILLERIA DEL BESOS SL;B08148728;BARCELONA;ESPANA;U1;31/12/2021;2.613
292.;PRODUCTOS RUCA SL;B18003772;PELIGROS;ESPANA;U1;31/12/2021;2.608
293.;LIDO YARIN S A;A46022117;TORRENT;ESPANA;U1;31/12/2005;2.588
294.;COMERCIO Y REALIZACIONES INDUSTRIALES SA (EXTINGUIDA);A11901311;CEUTA;ESPANA;U1;31/12/2004;2.574
295.;AUXITROL IBERICO SA (EXTINGUIDA);A28124394;TORREJON DE ARDOZ;ESPANA;U1;31/10/2002;2.555
296.;DELOULE ESPAÑOLA SA;A17006768;FIGUERES;ESPANA;U1;31/12/2021;2.539
297.;LORENZO MATIA ALBIZU SL;B08186132;BADALONA;ESPANA;U1;31/12/2021;2.520
298.;SOCIEDAD ESPAÑOLA DE MANUTENCION SL;B39004387;EL ASTILLERO;ESPANA;U1;31/12/2021;2.519
299.;ACANTILADOS DE LOS GIGANTES, SOCIEDAD ANONIMA;A38002432;SANTA CRUZ DE TENERIFE;ESPANA;U1;31/12/2021;2.500
300.;HOTELES Y APARTAMENTOS SA;A07010119;CAPDEPERA;ESPANA;U1;31/12/2021;2.475
301.;TORHO, SOCIEDAD ANONIMA;A08142275;GIRONA;ESPANA;U1;31/12/2019;2.464
302.;TECNOGRAF SA;A08147886;CERDANYOLA DEL VALLES;ESPANA;U1;31/12/2007;2.441
303.;INMOBILIARIA CIUDAD PUERTA DE HIERRO SL (EXTINGUIDA);B28116770;MADRID;ESPANA;U1;31/12/2000;2.360
304.;HERMANOS PEREZ MARIN SL;B30008569;MURCIA;ESPANA;U1;31/12/2021;2.347
305.;ECOTUR CALELLA SOCIEDAD LIMITADA.;B17007857;PALAFRUGELL;ESPANA;U1;31/12/2021;2.286
306.;INOXARTE SL  (EXTINGUIDA);B08156465;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2010;2.232
307.;BERCEO SA;A26004390;LOGROÑO;ESPANA;U1;31/12/2021;2.232
308.;HIJOS DE SIMON MAESTRA GARCIA SA (EXTINGUIDA);A18004168;BAZA;ESPANA;U1;31/12/2007;2.220
309.;CLUB FLUVIAL DE LUGO;G27008549;LUGO;ESPANA;U1;31/12/2021;2.208
310.;INMOBILIARIA MONZON SA;A46020434;PUÇOL;ESPANA;U1;31/12/2015;2.205
311.;GOYA SOCIEDAD LIMITADA  (EXTINGUIDA);B28117224;MADRID;ESPANA;U1;31/12/2017;2.197
312.;ASTURIANA DE CALCITAS SL;B33007253;CABRALES;ESPANA;U1;31/12/2021;2.190
313.;MATELCO SA;A08151623;CASTELLDEFELS;ESPANA;U1;31/12/2021;2.165
314.;PROMOCIONES URBANAS SL (EN LIQUIDACION);B46436259;VALENCIA;ESPANA;U1;31/12/2009;2.146
315.;AURMAN SOCIEDAD ANONIMA;A48035802;BILBAO;ESPANA;U1;31/12/2021;2.136
316.;COMPAÑIA LERIDANA DE CONGELACION SA (EXTINGUIDA);A25005885;ALCOLETGE;ESPANA;U1;31/10/2014;2.123
317.;ICH SL;B46048518;QUART DE POBLET;ESPANA;U1;31/12/2021;2.087
318.;TALLERES MENDIZABAL SA;A20070892;ZUMARRAGA;ESPANA;U1;31/12/2021;2.056
319.;INVESTIGACION Y PROYECTOS DE VEHICULOS ESPECIALES S.A.  (EXTINGUIDA);A27002740;A PONTENOVA;ESPANA;U1;31/12/2010;2.055
320.;HOTEL LOS FARIONES SA;A35004282;TIAS;ESPANA;U1;31/12/2020;2.047
321.;COMBUSTIBLES Y TRANSPORTES OLIVELLA SA;A08147076;BARCELONA;ESPANA;U1;31/12/2020;2.046
322.;R VOLART PONS Y COMPAÑIA SL;B08153520;BARCELONA;ESPANA;U1;31/12/2021;2.032
323.;TORNILLERIA SEGUR SA;A20046033;BERGARA;ESPANA;U1;31/12/2020;2.015
324.;LOPEZ Y ORGAZ SL (EXTINGUIDA);B28131530;YUNCOS;ESPANA;U1;31/12/2004;2.015
325.;VIUDA DE TADEO JUAN SA;A03010535;ALCOI/ALCOY;ESPANA;U1;31/12/2021;2.001
326.;FRANCO ESPANOLA DE SALAZONES SL (EN LIQUIDACION);B20026134;HONDARRIBIA;ESPANA;U1;31/12/2019;1.967
327.;ENRIQUE ALEMAN SA;A29005535;MALAGA;ESPANA;U1;31/12/2020;1.955
328.;JARILLA SL;B06002448;VILLANUEVA DE LA SERENA;ESPANA;U1;31/12/2016;1.938
329.;BON REPOS SL;B08152472;SANTA SUSANNA;ESPANA;U1;31/12/2020;1.927
330.;JESUS UNSAIN, SA;A31008196;GALAR;ESPANA;U2;31/12/2021;1.914
331.;FOMENTO INDUSTRIAS DEL TURISMO SL;B07010713;PALMA;ESPANA;U1;31/12/2021;1.912
332.;CRISTALERIAS SABADELL SA;A08181927;SABADELL;ESPANA;U1;31/12/2008;1.897
333.;J QUIJANO SL  (EXTINGUIDA);B28118800;MADRID;ESPANA;U1;31/12/2010;1.896
334.;ACCESORIOS TEXTILES E INDUSTRIALES SA;A08150609;GRANOLLERS;ESPANA;U1;31/12/2021;1.893
335.;BOMER SA;A08141707;ABRERA;ESPANA;U1;31/12/2015;1.879
336.;OPTICA CIENTIFICA BURGALESA SL (EXTINGUIDA);B09013376;BURGOS;ESPANA;U1;31/12/2006;1.864
337.;CALSAMA SL (EN LIQUIDACION);B15011257;OLEIROS;ESPANA;U1;31/12/2010;1.849
338.;GENOVA, SA;A28124840;MADRID;ESPANA;U1;31/12/2021;1.845
339.;GRUPO INDUSTRIAL ERCOLE MARELLI SA (EXTINGUIDA);A08148652;ILLESCAS;ESPANA;U2;31/12/2009;1.822
340.;SAMPSON ESPAÑOLA SA;A07014376;LLUCMAJOR;ESPANA;U1;31/12/2020;1.800
341.;LAVANDERIAS MECANICAS CRISOL SL;B35004506;TELDE;ESPANA;U1;31/12/2020;1.773
342.;COOP COMARCAL AGROPECUARIA CUNALPINAR;F33010679;GRADO;ESPANA;U1;31/12/2017;1.721
343.;TALLERES BAKELAN SA (EN LIQUIDACION);A48037055;PORTUGALETE;ESPANA;U1;31/12/2009;1.714
344.;INMOBILIARIA PUIGCARBO SA;A08139826;BARCELONA;ESPANA;U1;31/12/2021;1.691
345.;AGRICOLA I SECCIO DE CREDIT TERRA ALTA S.C.C.L.;F43013671;LA POBLA DE MASSALUCA;ESPANA;U1;31/12/2018;1.683
346.;CONSTRUCCIONES SAREZ S.A. (EXTINGUIDA);A20025979;DONOSTIA-SAN SEBASTIAN;ESPANA;U1;31/12/2004;1.676
347.;TRANSPORTES INTERCOMARCALES SA;A17006982;PALOL DE REVARDIT;ESPANA;U1;31/12/2021;1.671
348.;ESCALERAS Y OBJETOS PRACTICOS SA (EXTINGUIDA);A08140238;GRANOLLERS;ESPANA;U1;31/12/2011;1.667
349.;SUCA SA (EN LIQUIDACION);A17007238;FIGUERES;ESPANA;U1;31/12/2018;1.651
350.;AGRICULTURA Y ACTIVIDADES TURISTICAS SA;A07010440;MAO-MAHON;ESPANA;U1;31/12/2016;1.635
351.;COMPAÑIA DE INSTRUMENTACION Y CONTROL SL;B28121465;ALCOBENDAS;ESPANA;U1;31/12/2021;1.615
352.;EDUARDO RABINAD SA (EXTINGUIDA);A08141228;BARCELONA;ESPANA;U1;31/12/2001;1.582
353.;PICOS DE URBION S.C.;F42000596;DURUELO DE LA SIERRA;ESPANA;U1;31/12/2006;1.573
354.;JOAQUIN FERRER Y COMPAÑIA SL;B11901246;CEUTA;ESPANA;U1;31/12/2021;1.526
355.;GRAFOFFSET SL (EN LIQUIDACION);B28141182;GETAFE;ESPANA;U1;31/12/2012;1.516
356.;HIJOS DE JOSE SANMARTI SL;B09003039;BURGOS;ESPANA;U1;31/12/2021;1.498
357.;ALBERGUES Y HOTELES DEL MEDITERRANEO SOCIEDAD LIMITADA;B43007392;EL VENDRELL;ESPANA;U1;31/12/2021;1.483
358.;FRANCISCO CARABEL Y HERMANOS SA;A15010994;MADRID;ESPANA;U1;31/12/2021;1.475
359.;BULYBA SL;B11901261;CEUTA;ESPANA;U1;31/12/2012;1.445
360.;AUTOS LLANERA SA (EXTINGUIDA);A33007485;OVIEDO;ESPANA;U1;31/12/2006;1.430
361.;PANIFICADORA DE BELLVITGE SA  (EXTINGUIDA);A08147092;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2010;1.418
362.;ARTIPIEL SA;A48017776;BILBAO;ESPANA;U1;31/12/2017;1.406
363.;UNION ASESORA PIQUER SL;B31101587;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2021;1.399
364.;YOBU SL;B15011356;MADRID;ESPANA;U1;31/12/2011;1.372
365.;INDUSTRIAS MECANICAS BASILIO SANCHEZ SA;A28147064;ALGETE;ESPANA;U1;31/12/2021;1.372
366.;HOTELERA ESPAÑOLA SA;A17006941;TOSSA DE MAR;ESPANA;U1;31/12/2021;1.369
367.;MECANIX SA (EXTINGUIDA);A28115103;MADRID;ESPANA;U1;31/12/2004;1.369
368.;CEPSA REMEY SL. (EXTINGUIDA);B28119840;MADRID;ESPANA;U1;31/12/2016;1.359
369.;INMOBRUCH S.L. (EXTINGUIDA);B08141491;BARCELONA;ESPANA;U1;31/08/2006;1.350
370.;SALAZAR HERMANOS SOCIEDAD ANONIMA;A28121820;MADRID;ESPANA;U1;31/12/2020;1.348
371.;SCDAD NARANJERA DE EXPORT N:1 COOP AGRI SAN JOSE (EXTINGUIDA);F12010443;NULES;ESPANA;U1;31/07/2016;1.340
372.;MALLORCA INVERSIONES SA;A07011067;PALMA;ESPANA;U1;31/12/2020;1.319
373.;NARANJALES DEL RIO PIEDRAS, SA;A21011788;AYAMONTE;ESPANA;U1;31/08/2021;1.315
374.;CAIXA RURAL DE TURIS COOPERATIVA DE CREDITO VALENCIANA;F46027504;TURIS;ESPANA;U1;31/12/2021;1.291
375.;GREMASE SL (EN LIQUIDACION);B03010691;CALLOSA D'EN SARRIA;ESPANA;U1;31/12/2021;1.286
376.;SUMINISTRO DE CARBURANTES DE SUECA SL;B46020376;SUECA;ESPANA;U1;31/12/2021;1.271
377.;TRADINTER SL;B28118560;MADRID;ESPANA;U1;31/12/2021;1.216
378.;HOTEL CONDE DUQUE SA;A28118040;MADRID;ESPANA;U1;31/12/2020;1.210
379.;VIAJES RUTA SOLAR SA;A29006012;FUENGIROLA;ESPANA;U1;31/12/2021;1.206
380.;DIAZ PLAZA CANDELAS Y COMPAÑIA SA;A28122851;COSLADA;ESPANA;U1;31/12/2021;1.204
381.;MAQUINARIA ESTRUCTURAS Y CALDERERIA SL;B43007228;TARRAGONA;ESPANA;U1;31/12/2001;1.204
382.;ALCAZAR CINEMA SA;A08149718;SABADELL;ESPANA;U1;31/12/2021;1.181
383.;TARIK SL;B29005949;TORREMOLINOS;ESPANA;U1;31/12/2021;1.181
384.;AUTOBUSES URBANOS DE TALAVERA DE LA REINA SL (EXTINGUIDA);B45002698;TALAVERA DE LA REINA;ESPANA;U1;31/12/2005;1.168
385.;SUMINISTROS Y PLANIFICACIONES INDUSTRIALES SA;A28115723;MADRID;ESPANA;U1;31/12/2010;1.153
386.;TALLERES METALURGICOS JORDA SA  (EXTINGUIDA);A08158602;PALLEJA;ESPANA;U1;31/12/2009;1.147
387.;CANTERAS ALDOYAR SL;B31009202;OLAZTI/OLAZAGUTIA;ESPANA;U1;31/12/2020;1.132
388.;COOP DE LAGO VALDOVIÑO DE CONSUMIDORES E USUARIOS S.C. GALEGA;F15030141;VALDOVIÑO;ESPANA;U1;31/12/2020;1.127
389.;NTRA SEÑORA DE LA PAZ S.C. DE C-LM;F45001633;PORTILLO DE TOLEDO;ESPANA;U1;31/12/2000;1.127
390.;ESTACIONES TERMINALES DE AUTOBUSES, SOCIEDAD ANONIMA;A28118461;VALENCIA;ESPANA;U1;31/12/2021;1.123
391.;HIERROS ALOMAR SA (EXTINGUIDA);A08146383;BARCELONA;ESPANA;U1;31/12/2015;1.117
392.;AZULEJOS BORJA SL;B12007910;L'ALCORA;ESPANA;U1;31/12/2021;1.112
393.;HOTELERA SEVILLANA SA;A41012444;SEVILLA;ESPANA;U1;31/12/2021;1.108
394.;INDUSTRIAS RURALES DEL JALON SOCIEDAD LIMITADA;B50010297;LA ALMUNIA DE DOÑA GODINA;ESPANA;U1;31/12/2021;1.094
395.;INCALE SL;B08210627;PREMIA DE MAR;ESPANA;U1;31/12/2017;1.084
396.;DOMINGO ROIG FERRE SL;B43007665;AMPOSTA;ESPANA;U1;31/12/2020;1.071
397.;EL CASTROMOCHO SA;A33007519;NOREÑA;ESPANA;U1;31/12/2021;1.070
398.;MAJALOBA SL;B28115533;LA RINCONADA;ESPANA;U1;31/12/2021;1.033
399.;LLOCIS SL;B08146763;BARCELONA;ESPANA;U1;31/12/2021;1.021
400.;PERFORACION SA  (EXTINGUIDA);A48034490;AMOREBIETA-ETXANO;ESPANA;U1;31/12/2008;1.010
401.;TALLERES JOBER SA;A09089004;BURGOS;ESPANA;U1;31/12/2021;991
402.;MONTREL SA;A41011271;DOS HERMANAS;ESPANA;U1;31/12/2019;980
403.;EISOL S.L.;B08139701;BARCELONA;ESPANA;U1;31/12/2021;979
404.;INDUSTRIA DE MADERAS AGLOMERADAS SOCIEDAD ANONIMA (EXTINGUIDA);A48035109;MUXIKA;ESPANA;U1;31/12/2012;979
405.;BODEGAS BARRERO SA.;A11004371;SANLUCAR DE BARRAMEDA;ESPANA;U1;31/12/2020;949
406.;ISTAMELSA SL;B28119303;CADIZ;ESPANA;U1;31/12/2021;945
407.;BODEGA COOP SAN ISIDRO LABRADOR DE PRADEJON;F26005843;PRADEJON;ESPANA;U1;30/09/2021;942
408.;OROZCO, SOCIEDAD ANONIMA;A01002823;MADRID;ESPANA;U1;31/12/2021;935
409.;COOP COMARCAL DEL CAMPO SAN ROQUE (EN LIQUIDACION);F50011329;PEDROLA;ESPANA;U1;31/03/2011;931
410.;ALSAMA SA;A14010193;SEVILLA;ESPANA;U1;31/12/2021;912
411.;INMOBILIARIA ZAMA, SA;A48036693;BILBAO;ESPANA;U1;31/12/2020;908
412.;REALIZACIONES Y ESTUDIOS DE INGENIERIA SA;A28132298;PINTO;ESPANA;U1;31/12/2021;905
413.;TRANSPORTES UNIDOS SL (EXTINGUIDA);B33604190;MADRID;ESPANA;U1;31/12/2016;892
414.;PLASTOQUIMICA SL (EN LIQUIDACION);B08155616;SANT JOAN DESPI;ESPANA;U1;31/12/2020;881
415.;COMEXTER SA;A28122521;MADRID;ESPANA;U1;31/12/2021;879
416.;ASTARCO SA;A28124337;MADRID;ESPANA;U1;31/12/2021;863
417.;TALLERES NORMA SA;A28126043;TORREJON DE ARDOZ;ESPANA;U1;31/12/2020;852
418.;JALTER SA;A28117679;MADRID;ESPANA;U1;31/12/2020;824
419.;SA DE FABRICACIONES ESPECIALES MANUFACTURADAS;A20024105;BELAUNTZA;ESPANA;U1;31/12/2021;819
420.;METRO TRADING PRODUCTS SA.;A46021663;CATARROJA;ESPANA;U1;31/12/2021;819
421.;BLANQUEO Y TINTES JAIME PARES UGE SA;A17007469;OLOT;ESPANA;U1;31/12/2021;809
422.;TRACCION Y COMERCIO SA;A28124949;MADRID;ESPANA;U1;31/12/2021;804
423.;HIJO DE JOSE MULLOR SERRA SL;B08164543;ESPLUGUES DE LLOBREGAT;ESPANA;U1;31/07/2021;803
424.;MONTAJES AGUADO SL  (EXTINGUIDA);B28231413;MADRID;ESPANA;U1;31/12/2011;793
425.;GILLIAM DIAFILTER ESPAÑOLA, SA  (EXTINGUIDA);A48037113;ZAMUDIO;ESPANA;U1;31/12/2010;791
426.;CARTEMBAL, SA;A15011166;A CORUÑA;ESPANA;U1;31/12/2012;790
427.;SLICA SL (EXTINGUIDA);B08198418;SANT ADRIA DE BESOS;ESPANA;U1;31/12/2013;783
428.;LATORRE SLU (EXTINGUIDA);B46013108;BENIPARRELL;ESPANA;U1;31/12/2017;780
429.;CALDAL SL;B03018827;ALICANTE/ALACANT;ESPANA;U1;31/12/2011;776
430.;ALMACENES PRIETO CARREÑO SL;B41008871;SEVILLA;ESPANA;U1;31/12/2021;769
431.;GELVERT SA (EXTINGUIDA);A17007154;OLOT;ESPANA;U1;31/12/2002;759
432.;INMOBILIARIA CONVENIO SA;A08140964;BARCELONA;ESPANA;U1;31/12/2021;756
433.;CONSTRUCCIONES MARIOLA SOCIEDAD ANONIMA;A46019907;VALENCIA;ESPANA;U1;31/12/2021;754
434.;INAR GESTIO SL;B08141186;PINEDA DE MAR;ESPANA;U2;31/12/2021;751
435.;COOPERATIVA SAN LORENZO;F26006072;EZCARAY;ESPANA;U1;31/12/2000;742
436.;UTIMA SA  (EXTINGUIDA);A08148520;BARCELONA;ESPANA;U1;31/12/2004;739
437.;GRAVERAS DEL RIO MAGRO SL;B46031332;CARLET;ESPANA;U1;31/12/2021;723
438.;TALLERES SANDOL SL;B46020590;EL PUIG DE SANTA MARIA;ESPANA;U1;31/12/2021;701
439.;GENERAL ELECTRIC MONEY FINANCIAL SERVICES SL  (EXTINGUIDA);B08149007;MADRID;ESPANA;U1;31/12/2019;697
440.;COL NAL DE INGENIEROS DEL ICAI;Q2870011J;MADRID;ESPANA;U1;31/12/2021;683
441.;EMPRESA TURISTICA HOTELERA SA;A28116853;MADRID;ESPANA;U1;31/12/2020;683
442.;LONASA PINTO SA  (EXTINGUIDA);A28140770;PINTO;ESPANA;U1;31/12/2013;674
443.;SAN MIGUEL ARCANGEL DE ALDEARRUBIA S.C.;F37005048;ALDEARRUBIA;ESPANA;U1;31/12/2001;669
444.;GALERIAS LA MERCED SL (EXTINGUIDA);B08182198;BARCELONA;ESPANA;U1;31/12/2013;664
445.;MAVEL SA;A28118735;MADRID;ESPANA;U1;31/12/2021;658
446.;COOP MAR ASOC ARMADORES EMBARCACIONES PESQUERAS (EXTINGUIDA);F48039515;BERMEO;ESPANA;U1;31/12/2002;650
447.;MOREJON, SA;A28134542;MADRID;ESPANA;U1;31/12/2021;648
448.;TALLERES MARCOTEGUI SL;B31007925;ANSOAIN/ANTSOAIN;ESPANA;U1;31/12/2021;645
449.;EXPLOTACIONES HOTELERAS ES MOLI SA;A07011034;DEIA;ESPANA;U1;31/12/2020;642
450.;SEIPAR, SA;A28122737;MADRID;ESPANA;U1;31/12/2007;639
451.;UNION GENERAL INMOBILIARIA SA;A08180218;BARCELONA;ESPANA;U1;31/12/2021;634
452.;MUTUA JUNEDENCA M.P.S.  (EXTINGUIDA);V25007881;JUNEDA;ESPANA;U1;31/12/2006;618
453.;MANIPULACION DE MERCANCIAS SL (EXTINGUIDA);B30607667;CARTAGENA;ESPANA;U1;31/12/2019;615
454.;FRIOASTUR, SA (EXTINGUIDA);A33603911;GIJON;ESPANA;U1;31/12/2020;609
455.;ACEROS Y PROYECTOS VILLARROBLEDO SOCIEDAD LIMITADA. (EXTINGUIDA);B02002939;VILLARROBLEDO;ESPANA;U1;31/12/2014;597
456.;PROJECCIO CULTURAL S.L. (EXTINGUIDA);B08140774;BARCELONA;ESPANA;U1;31/08/2008;593
457.;FOMENTO AGRICOLA Y GANADERO SL;B08138869;BARCELONA;ESPANA;U1;31/12/2021;577
458.;TUREGANO SA (EXTINGUIDA);A46020962;RIBA-ROJA DE TURIA;ESPANA;U1;31/12/2010;576
459.;COMERCIAL CONDE DUQUE SL. (EXTINGUIDA);B28124816;MADRID;ESPANA;U1;31/12/2004;576
460.;AVANCO, SOCIEDAD ANONIMA DE GESTION INMOBILIARIA;A31007743;BERRIOPLANO/BERRIOBEITI;ESPANA;U2;31/12/2021;575
461.;AUTOBUSES DE CASTILLA SL;B09002981;BURGOS;ESPANA;U1;31/12/2021;574
462.;LAGO SL;B07010317;CAPDEPERA;ESPANA;U1;31/12/2021;572
463.;YERBERO SL;B22002604;ZARAGOZA;ESPANA;U1;31/12/2021;569
464.;INMOBILIARIA ARC SL;B08140931;BARCELONA;ESPANA;U1;31/12/2021;567
465.;IBERAVIA INTERNACIONAL SA;A28123511;ALGETE;ESPANA;U1;31/12/2013;562
466.;INDUSTRIAS REUNIDAS DE NUTRICION ANIMAL DE ARANDA DE DUERO SA;A09003120;ARANDA DE DUERO;ESPANA;U1;31/12/2020;560
467.;TALLERES REMTEX SL;B08155640;VILADECAVALLS;ESPANA;U1;31/12/2021;559
468.;OTAC SA;A08148108;BARCELONA;ESPANA;U1;31/12/2005;556
469.;GALERIAS PRINCIPADO SA;A33007477;OVIEDO;ESPANA;U1;31/12/2021;554
470.;JOAQUIN LLANSOLA SRL;B12008108;CASTELLO DE LA PLANA;ESPANA;U1;31/12/2021;546
471.;CHUECA HERMANOS S.L.  (EXTINGUIDA);B46021465;MUSEROS;ESPANA;U1;31/12/2012;524
472.;CONSTRUCCIONES MODERNAS MENORQUINAS SA;A07010283;MAO;ESPANA;U1;31/12/2021;524
473.;AUTOGARAGE VENDRELL SOCIEDAD LIMITADA;B08151581;EL VENDRELL;ESPANA;U1;31/12/2021;521
