;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
1468.;ALOSEI SL;B33036625;VILLAVICIOSA;ESPANA;U1;31/12/2021;1.656
1469.;CLUB CAN BOSSA SA;A07082928;EIVISSA;ESPANA;U1;31/12/2021;1.649
1470.;HORMIGONES REINARES SOCIEDAD ANONIMA;A26023556;CALAHORRA;ESPANA;U1;31/12/2020;1.648
1471.;BOMAR SL;B35053495;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;30/06/2020;1.644
1472.;CONSTRUCCIONES MOVILES EUROBLOC SA;A28727303;MADRID;ESPANA;U1;30/09/2020;1.640
1473.;COOP DE MADERAS TROPICALES S.C. LIM;F46158176;ALAQUAS;ESPANA;U1;31/12/2021;1.639
1474.;CONSTRUCTORA DE ACCESORIOS ELECTRONEUMATICOS SA (EXTINGUIDA);A48116644;BILBAO;ESPANA;U1;31/12/2003;1.638
1475.;BAR-GAR SL;B15040751;A CORUÑA;ESPANA;U1;31/12/2021;1.636
1476.;SERLAB SA (EXTINGUIDA);A43042183;REUS;ESPANA;U1;31/12/2003;1.634
1477.;TALLERES GALAFER SL  (EXTINGUIDA);B48118566;SAN VICENTE DE BARAKALDO;ESPANA;U1;31/12/2014;1.632
1478.;COLEGIO DIEGO LAINEZ SA;A28707164;TORREJON DE ARDOZ;ESPANA;U1;31/12/2003;1.631
1479.;TECHNICAL LOGISTIC TRANSPORT SL;B46158523;VALENCIA;ESPANA;U1;31/12/2021;1.630
1480.;MANIPULADOS MARTOS SA  (EXTINGUIDA);A08690919;SANT ADRIA DE BESOS;ESPANA;U1;31/12/2015;1.625
1481.;MATERIALES DE CONSTRUCCION CAMINO SL;B29067659;ALHAURIN EL GRANDE;ESPANA;U1;31/12/2020;1.625
1482.;MUEBLES HERSANZ SL  (EXTINGUIDA);B26023119;IGEA;ESPANA;U1;31/12/2012;1.618
1483.;ALUSER SOCIEDAD LIMITADA;B13011812;VILLANUEVA DE LOS INFANTES;ESPANA;U1;31/12/2021;1.616
1484.;PESCADERIA CANARIA SL;B35054006;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2021;1.616
1485.;COMPASA SL (EXTINGUIDA);B20071270;DONOSTIA-SAN SEBASTIAN;ESPANA;U1;31/12/2005;1.615
1486.;OZAEZ SA;A28731081;BOADILLA DEL MONTE;ESPANA;U1;31/12/2021;1.612
1487.;VENTA Y ALQUILER DE NAVES S.L. (EXTINGUIDA);B29067154;MALAGA;ESPANA;U1;31/12/2002;1.612
1488.;MONTAJES DE ZORROZA S COOP LIMITADA (EXTINGUIDA);F48117857;LOIU;ESPANA;U1;31/12/2002;1.610
1489.;RECALSA SL;B28686855;MOSTOLES;ESPANA;U1;31/12/2021;1.609
1490.;AGUSTINO RAMOS SL;B07092430;INCA;ESPANA;U1;31/12/2020;1.607
1491.;CONSTRUCCIONES P B R S.L.;B28707693;HUMANES DE MADRID;ESPANA;U1;31/12/2020;1.606
1492.;IMPORT MEC SA;A08678781;SANT JOAN DESPI;ESPANA;U1;31/12/2011;1.606
1493.;CERAMICA MANUEL SILES SA;A18026989;JUN;ESPANA;U1;31/12/2008;1.606
1494.;VIROSMA SL;B12034864;CASTELLO DE LA PLANA;ESPANA;U1;31/12/2021;1.604
1495.;MAJORCA PALMA PEARLS SL;B07088412;PALMA;ESPANA;U1;31/12/2021;1.600
1496.;QUIMA SA;A08692097;SANT FELIU DE LLOBREGAT;ESPANA;U1;31/12/2020;1.600
1497.;MANUFACTURAS LILLOTEX SA;A02013415;ALBACETE;ESPANA;U1;31/12/2021;1.600
1498.;LACARCEL HERMANOS SL;B02013225;VALENCIA;ESPANA;U1;31/12/2001;1.599
1499.;TALLERES AUXILIARES BARBARA SA;A08700601;BARBERA DEL VALLES;ESPANA;U1;31/12/2021;1.596
1500.;INOXMOBEL SA;A28692259;VALDEMORO;ESPANA;U1;31/12/2021;1.593
1501.;EL PUBILL SL (EXTINGUIDA);B12030565;CATI;ESPANA;U1;31/12/2007;1.592
1502.;CALDERERIA VILADECAVALLS SA  (EXTINGUIDA);A08721854;VILADECAVALLS;ESPANA;U1;31/12/2004;1.591
1503.;ALTIPLANO REQUENENSE SOCIEDAD LIMITADA  (EXTINGUIDA);B46151270;REQUENA;ESPANA;U1;31/12/2012;1.589
1504.;CONSTRUCCIONES METALICAS HUGAS SA  (EXTINGUIDA);A08667123;SANT ANDREU DE LA BARCA;ESPANA;U1;31/12/2012;1.586
1505.;MUEBLES AVILA SL;B06061105;VILLANUEVA DE LA SERENA;ESPANA;U1;31/12/2021;1.584
1506.;LIMPIEZAS AMERICA SL (EN LIQUIDACION);B28736486;MADRID;ESPANA;U1;31/12/2009;1.583
1507.;SAFIAGRO SA.;A28528800;ALMENARA;ESPANA;U1;31/07/2020;1.581
1508.;COMERCIAL VISVIQUE SL;B35051218;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2007;1.577
1509.;VIUDA DE RAFAEL GANDIA SA;A03093416;ALCOI/ALCOY;ESPANA;U1;31/12/2021;1.576
1510.;ALUMINIOS FIMA SA (EXTINGUIDA);A08708018;BARCELONA;ESPANA;U1;31/12/2007;1.576
1511.;SUMINISTROS MONCAYO SA;A22014435;HUESCA;ESPANA;U1;31/12/2021;1.574
1512.;LA MOJONERA SA;A30611826;CARTAGENA;ESPANA;U1;31/12/2021;1.572
1513.;ALMOTOR, SA (EXTINGUIDA);A08684466;CALDES DE MONTBUI;ESPANA;U1;31/12/2008;1.570
1514.;ANGEL 24 SL;B07085533;PALMA;ESPANA;U1;31/12/2021;1.568
1515.;HORIZON CITY PARK, SA;A08705584;SANT JUST DESVERN;ESPANA;U1;31/12/2021;1.568
1516.;IMPERMEABILIZANTES MATEOS SL;B46162517;BETERA;ESPANA;U1;31/12/2021;1.563
1517.;VEDEFA SA;A32008534;OURENSE;ESPANA;U1;31/12/2010;1.557
1518.;YOWAS SL;B45019718;FUENSALIDA;ESPANA;U1;31/12/2021;1.553
1519.;CARROCERIAS BIYONA SL;B20075388;DONOSTIA/SAN SEBASTIAN;ESPANA;U1;31/12/2021;1.545
1520.;COURES MARESME SL (EXTINGUIDA);B08683104;MATARO;ESPANA;U1;31/12/2000;1.544
1521.;MIRVAT S.C.L.;F20075909;ESKORIATZA;ESPANA;U1;31/12/2018;1.543
1522.;APLICACIONES ELECTRICAS ENE SA;A08668022;BARCELONA;ESPANA;U1;31/12/2021;1.539
1523.;BRAÑAS DE BRINS SA (EXTINGUIDA);A15041122;VIGO;ESPANA;U1;31/12/2004;1.538
1524.;ILERDENSE DE CALEFACCION SL (EXTINGUIDA);B25025123;GIRONA;ESPANA;U1;31/12/2009;1.538
1525.;TALLERES TERMI SA;A15040223;ARTEIXO;ESPANA;U1;31/12/2016;1.538
1526.;POSTALES HERMANOS GALIANA SL;B03088408;POLOP;ESPANA;U1;31/12/2021;1.538
1527.;GRAFICAS CREVILLENTE S.C. V;F03090735;CREVILLENT;ESPANA;U1;31/12/2010;1.535
1528.;CONTIÑAS SA;A10013134;CACERES;ESPANA;U1;31/12/2021;1.535
1529.;TRANS TEROL SL;B46153060;LA LLOSA DE RANES;ESPANA;U1;31/12/2021;1.528
1530.;VIVEROS TABOADA SL;B18027458;GRANADA;ESPANA;U1;31/12/2021;1.528
1531.;PESCADOS VICENTE GARCIA SOCIEDAD ANONIMA  (EXTINGUIDA);A28722288;MADRID;ESPANA;U1;31/12/2008;1.526
1532.;INSTALACIONES R TOLON Y CEPERO S.L.;B50044122;ZARAGOZA;ESPANA;U1;31/12/2005;1.520
1533.;PLASTIC METALL SOCIEDAD LIMITADA  (EXTINGUIDA);B43040310;LES BORGES DEL CAMP;ESPANA;U1;31/12/2009;1.520
1534.;COTEMAR DE EXTREMADURA SL  (EXTINGUIDA);B06018071;MERIDA;ESPANA;U1;31/12/2008;1.519
1535.;MINICAR PONS SOCIEDAD ANONIMA;A43042274;REUS;ESPANA;U1;31/12/2020;1.518
1536.;SICILIA REFRIGERACIONES SA (EXTINGUIDA);A07081656;ANDRATX;ESPANA;U1;31/12/2007;1.517
1537.;CARROCERIAS DASAN SA (EN LIQUIDACION);A32010530;OURENSE;ESPANA;U1;31/12/2009;1.512
1538.;ARTES GRAFICAS COIMOFF SA  (EXTINGUIDA);A28705879;ARGANDA;ESPANA;U1;31/12/2007;1.511
1539.;CONGELADOS BURGALESES SA (EN LIQUIDACION);A39028535;BURGOS;ESPANA;U1;31/12/2012;1.506
1540.;HIJOS DE P PEREZ ALONSO SL;B09028713;BURGOS;ESPANA;U1;31/12/2021;1.504
1541.;YELLOWSTONE PUBLICIDAD SA (EXTINGUIDA);A08720641;BARCELONA;ESPANA;U1;31/12/2007;1.504
1542.;PRINCIPADO SL;B35073311;SAN BARTOLOME DE TIRAJANA;ESPANA;U1;31/12/2021;1.497
1543.;DENTALITE NORTE SA (EN LIQUIDACION);A48120356;BILBAO;ESPANA;U1;31/12/2013;1.495
1544.;ATVIL SOCIEDAD ANONIMA (EN LIQUIDACION);A16011603;CUENCA;ESPANA;U1;31/12/2020;1.494
1545.;ARTECOMP SL;B28724318;MADRID;ESPANA;U1;31/12/2021;1.489
1546.;AGLOMERADOS MENORCA, SA;A07095011;MAO-MAHON;ESPANA;U1;31/12/2021;1.489
1547.;FRIGORIFICOS Y DISTRIBUCIONES PELLIA SA;A07081391;EIVISSA;ESPANA;U1;31/12/2021;1.485
1548.;LA VOZ DE AVILES SL;B33033358;AVILES;ESPANA;U1;31/12/2019;1.485
1549.;SUND AND SEA SA;B43043157;VANDELLOS L'HOSPITALET DE L'INFANT;ESPANA;U1;31/12/2021;1.484
1550.;INAGRO S.L.;B41097619;SEVILLA;ESPANA;U1;31/12/2020;1.483
1551.;SOBERAL SL  (EXTINGUIDA);B08712937;BARCELONA;ESPANA;U1;31/12/2012;1.483
1552.;ASESORA DE MONTAJES SA (EXTINGUIDA);A28711562;MADRID;ESPANA;U1;31/12/2006;1.482
1553.;PERFE SA;A28786853;GETAFE;ESPANA;U1;31/12/2007;1.482
1554.;LUXZAGAL SL;B15044308;CULLEREDO;ESPANA;U1;31/12/2010;1.481
1555.;MADERAS IRUARRIZAGA SOCIEDAD ANONIMA  (EXTINGUIDA);A48124671;IGORRE;ESPANA;U1;31/12/2011;1.478
1556.;SAT N 916 CENTRAL HORTOFRUTICOLA DEL BIERZO;F24020604;PONFERRADA;ESPANA;U1;31/07/2000;1.476
1557.;MIBINCA SA;A18026260;GRANADA;ESPANA;U1;31/12/2020;1.471
1558.;REBOLLO HERMANOS SA;A28754323;COSLADA;ESPANA;U1;31/12/2020;1.467
1559.;FORN CENTENARI SA.;A08703985;SABADELL;ESPANA;U1;31/12/2020;1.467
1560.;EMPRESA DE INGENIERIA ELECTRONICA SL;B03088424;CAÑADA;ESPANA;U1;31/12/2021;1.466
1561.;CONSTRUCCIONES INDUSTRIALES DE TENERIFE SA;A38027637;SAN CRISTOBAL DE LA LAGUNA;ESPANA;U1;31/12/2021;1.464
1562.;FILTROS DEL NORTE SA;A48116149;BASAURI;ESPANA;U1;31/12/2021;1.464
1563.;TRANSPORTES PASCAL SL (EXTINGUIDA);B20073797;DONOSTIA-SAN SEBASTIAN;ESPANA;U1;31/12/2007;1.462
1564.;HORMIGONES GARRIDO SL;B34012773;HERRERA DE PISUERGA;ESPANA;U1;31/12/2021;1.461
1565.;COMERCIALIZADORA DE SERVICIOS ANTI-FUEGO SL (EXTINGUIDA);B30045181;MADRID;ESPANA;U1;31/12/2017;1.458
1566.;QUESOS MANCHEGOS MORALES SA;A16012049;TARANCON;ESPANA;U1;31/12/2015;1.457
1567.;EMPRESA MONTAÑESA SL;B32011348;O CARBALLIÑO;ESPANA;U1;31/12/2021;1.456
1568.;ALSET ELECTRICA S.L.;B11026085;SETENIL DE LAS BODEGAS;ESPANA;U1;31/12/2021;1.455
1569.;JARDIN DEL SOL SA;A07085277;CALVIA;ESPANA;U1;31/12/2020;1.452
1570.;ARAGOGAMMA SL;B08682239;BARCELONA;ESPANA;U1;31/12/2021;1.452
1571.;CALDERERIA LANTEGUI S.A.;A20074316;TOLOSA;ESPANA;U1;31/12/2021;1.452
1572.;OBRAS CIVILES CODESPORT SA (EXTINGUIDA);A50068782;ZARAGOZA;ESPANA;U1;31/12/2011;1.451
1573.;MANTENIMIENTOS GALLEGOS SA;A15044043;A CORUÑA;ESPANA;U1;31/12/2011;1.446
1574.;ASOC DE VENDEDORES DEL MERCADO CENTRAL DE LA CIUDAD DE VALENCIA;G46307914;VALENCIA;ESPANA;U1;31/12/2021;1.445
1575.;CAESMAR SA;A08720054;CASTELLDEFELS;ESPANA;U1;31/12/2020;1.444
1576.;MARGABE SL;B46152302;VALENCIA;ESPANA;U1;31/12/2020;1.443
1577.;MEFAR S.L. (EXTINGUIDA);B08700817;LLIÇA DE VALL;ESPANA;U1;31/12/2008;1.440
1578.;JOFEMIN SL (EXTINGUIDA);B28751162;MADRID;ESPANA;U1;31/12/2002;1.438
1579.;JARDIMAR SA (EXTINGUIDA);A08772048;LA GARRIGA;ESPANA;U1;31/12/2012;1.435
1580.;SDAD COOP COMARCAL HORTOFRUTICOLA BAJO JALON DE URREA DE JALON (EN LIQUIDACION);F50160464;URREA DE JALON;ESPANA;U1;30/06/2012;1.433
1581.;INDUSTRIAS LORPA SA;A48128268;ATXONDO;ESPANA;U1;31/12/2021;1.430
1582.;CYM SA;A47019096;VALLADOLID;ESPANA;U1;31/12/2021;1.430
1583.;PLASTICOS Y REFORZADOS TORRES SOCIEDAD LIMITADA (EN LIQUIDACION);B41096298;LA RODA DE ANDALUCIA;ESPANA;U1;31/12/2013;1.429
1584.;GUTI'S SL (EN LIQUIDACION);B08714313;VACARISSES;ESPANA;U1;31/12/2001;1.427
1585.;BALNEARIO TERMAS VICTORIA SA;A08667149;CALDES DE MONTBUI;ESPANA;U1;31/12/2020;1.425
1586.;LICORISTAS REUNIDOS MALLORQUINES SL;B07085012;MARRATXI;ESPANA;U1;31/12/2020;1.424
1587.;CONSTRUCCIONES DYN SOCIEDAD LIMITADA;B41095738;CARMONA;ESPANA;U1;31/12/2004;1.422
1588.;TECOMAR SL;B20071155;PASAIA;ESPANA;U1;31/12/2021;1.420
1589.;HISPAFRIO SA;A28703890;MADRID;ESPANA;U1;31/12/2021;1.419
1590.;AUTOCARES REDRUEJO BRAVO SL;B28714780;PINTO;ESPANA;U1;31/12/2020;1.419
1591.;ESAK SA;A28695583;MADRID;ESPANA;U1;31/12/2021;1.417
1592.;OTEA HOSTELERIA Y TURISMO EN ASTURIAS;G33035304;OVIEDO;ESPANA;U1;31/12/2018;1.415
1593.;ANYLU SA (EN LIQUIDACION);A28712495;GETAFE;ESPANA;U1;31/12/2012;1.412
1594.;CICLOS ARAGON SA;A50061985;ZARAGOZA;ESPANA;U1;31/12/2021;1.412
1595.;GRUP BUXO INSTALLACIONS I MANTENIMENT SA  (EXTINGUIDA);A08547473;BARCELONA;ESPANA;U1;31/12/2012;1.410
1596.;CONSTRUCCIONES Y TECNICAS DE MAQUINARIA SA;A08664724;LLIÇA DE VALL;ESPANA;U1;31/12/2021;1.409
1597.;RECREATIVOS ODIEL SOCIEDAD LIMITADA. (EXTINGUIDA);B21016399;SEVILLA;ESPANA;U1;31/12/2005;1.407
1598.;EXCLUSIVAS INTERGRAF SA;A20073938;LASARTE-ORIA;ESPANA;U1;31/12/2021;1.407
1599.;JULIO MARTINEZ AVILES Y CIA SL;B30610976;CARTAGENA;ESPANA;U1;31/12/2013;1.405
1600.;COMERCIAL LAZARO SOCIEDAD ANONIMA;A43039171;EL VENDRELL;ESPANA;U1;31/12/2020;1.405
1601.;FRUTAS YAGUE SL;B29069739;MARBELLA;ESPANA;U1;31/12/2010;1.403
1602.;ARTES GRAFICAS STUDIUM SA;A08709339;BARCELONA;ESPANA;U1;31/12/2002;1.403
1603.;R MERCADE SOCIEDAD ANONIMA (EXTINGUIDA);A43041953;EL VENDRELL;ESPANA;U1;31/12/2002;1.403
1604.;MONTAJES DECORACION Y ALQUILER DE STANDS FORMAS SRL;B08677627;SAN ANTONIO DE BENAGEBER;ESPANA;U1;31/12/2021;1.402
1605.;ELEVADORES ALHER SA;A01020668;VITORIA-GASTEIZ;ESPANA;U1;31/12/2021;1.400
1606.;FRAYGA SA;A08679441;BARCELONA;ESPANA;U1;31/12/2021;1.399
1607.;ANTONIO QUERALTO ROSAL E HIJOS SA  (EXTINGUIDA);A28735827;ALCOBENDAS;ESPANA;U1;31/12/2012;1.398
1608.;HISPAGRAPHIS SA  (EXTINGUIDA);A28709228;MADRID;ESPANA;U1;31/12/2012;1.396
1609.;IOVA, SA;A24019499;LEON;ESPANA;U2;31/12/2020;1.396
1610.;ZACATIN, SA   (EN LIQUIDACION);A28711273;FONTANAR;ESPANA;U1;31/12/2010;1.390
1611.;FREZITE HERRAMIENTAS DE CORTE SL;B46167227;PATERNA;ESPANA;U1;31/12/2021;1.388
1612.;MADERAS MARTINEZ JURIO HERMANOS SA;A31030869;TAFALLA;ESPANA;U1;31/12/2021;1.386
1613.;RELOJES RADIANT SL. (EXTINGUIDA);B08710204;BARCELONA;ESPANA;U1;30/06/2005;1.384
1614.;SERVICIOS LA GLORIA SA (EXTINGUIDA);A32009706;OURENSE;ESPANA;U1;31/12/2011;1.383
1615.;EL GAZAL EXPLOTACIONES AGRARIAS SL;B14044945;CORDOBA;ESPANA;U1;31/12/2021;1.383
1616.;ANTONIO GONZALEZ PEREZ S.L. (EN LIQUIDACION);B30047278;LORCA;ESPANA;U1;31/12/2002;1.381
1617.;LARRASMENDI SA (EXTINGUIDA);A48116594;ONDARROA;ESPANA;U1;31/12/2003;1.379
1618.;ELECTRONICA Y CONTROL SA;A08712390;BARCELONA;ESPANA;U1;31/12/2019;1.374
1619.;ROYAL VIGO SA;A15046931;VIGO;ESPANA;U1;31/12/2021;1.374
1620.;ENRIQUE CAMESELLE RODRIGUEZ SL;B36621571;VIGO;ESPANA;U1;31/12/2009;1.373
1621.;ESTACION DE SERVICIO LA CRUZANZANA SL;B22021083;CANDASNOS;ESPANA;U1;31/12/2021;1.370
1622.;CODEINVA SL;B46153334;VALENCIA;ESPANA;U1;31/12/2021;1.366
1623.;CLUB DEPORTIVO BASICO CLUB DE GOLF LA BARGANIZA;G33063991;SIERO;ESPANA;U1;31/12/2005;1.366
1624.;TRANSPORTES JOSE NUÑEZ BARROS SA;A36020881;VILAGARCIA DE AROUSA;ESPANA;U1;31/12/2021;1.365
1625.;VAYMER SL;B46162608;VALENCIA;ESPANA;U1;31/12/2021;1.364
1626.;ALFESA LAVANDERIA HOTELERA SL;B07091549;PALMA;ESPANA;U1;31/12/2015;1.363
1627.;MARIANO HERVAS SA;A19013796;SIGÜENZA;ESPANA;U1;31/12/2021;1.361
1628.;RECAUCHUTADOS CASTILLA SA;A47023619;VALLADOLID;ESPANA;U1;31/12/2021;1.360
1629.;RIPE SA (EXTINGUIDA);A08670614;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2007;1.359
1630.;MUEBLES BENIGNO SL;B35050905;TELDE;ESPANA;U1;31/12/2014;1.358
1631.;TALLERES SUÑEN SL  (EXTINGUIDA);B50065648;CUARTE DE HUERVA;ESPANA;U1;31/12/2007;1.356
1632.;TRIDIESEL SA;A08667933;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2020;1.356
1633.;MOLDURAS GOYA SA (EN LIQUIDACION);A45018793;TORRIJOS;ESPANA;U1;31/12/2012;1.353
1634.;HERMANOS ESTEBAN LONGARES SL;B50070986;CALATAYUD;ESPANA;U1;31/12/2021;1.350
1635.;SUTEIN SA (EXTINGUIDA);A33616533;GIJON;ESPANA;U1;31/12/2010;1.350
1636.;SANITUBO SA;A29076502;MIJAS;ESPANA;U1;31/12/2021;1.349
1637.;HERRUCA SL;B26021626;ARNEDO;ESPANA;U1;31/12/2021;1.349
1638.;AUTOCARES ALFER SOCIEDAD ANONIMA;A32009656;SAN CIBRAO DAS VIÑAS;ESPANA;U1;31/12/2021;1.347
1639.;MARBRES ROALA SDAD COOP VALENCIANA (EN LIQUIDACION);F46155693;ALFARP;ESPANA;U1;31/12/2001;1.343
1640.;AUTOESCUELA LAGUNAK, SA L  (EXTINGUIDA);A20070157;DONOSTIA-SAN SEBASTIAN;ESPANA;U1;31/12/2011;1.339
1641.;ILLA NETA SA;A07081961;EIVISSA;ESPANA;U1;31/12/2021;1.335
1642.;METAL TEST SL;B08720872;MONTMELO;ESPANA;U1;31/12/2020;1.333
1643.;DROMY SL  (EXTINGUIDA);B03095890;ELCHE/ELX;ESPANA;U1;31/12/2011;1.333
1644.;CONSTRUCCIONES TARIN SL (EN LIQUIDACION);B46171518;CHESTE;ESPANA;U1;31/12/2012;1.331
1645.;ENRIC ROS SA;A17054867;VIDRERES;ESPANA;U1;31/12/2021;1.330
1646.;INSE FUNDICION SL;B33616012;GIJON;ESPANA;U1;31/12/2021;1.330
1647.;COMERCIAL SOTILLO SOCIEDAD ANONIMA;A48114185;SESTAO;ESPANA;U1;31/12/2021;1.329
1648.;MODESTO SL;B41083635;SEVILLA;ESPANA;U1;31/12/2016;1.328
1649.;CONSTRUCCIONES METALICAS TAN SOCIEDAD LIMITADA.;B48120612;ARRANKUDIAGA;ESPANA;U1;31/12/2021;1.327
1650.;TINO CHEDA S.L. (EXTINGUIDA);B36016947;LALIN;ESPANA;U1;31/12/2004;1.327
1651.;LORD WINSTON'S S.L. (EN LIQUIDACION);B28692309;MADRID;ESPANA;U1;31/12/2002;1.326
1652.;EXPO GRUPO SA;A28816700;BARCELONA;ESPANA;U1;31/12/2020;1.326
1653.;MECANICA GENERAL DE UTILLAJE SL;B50067818;LA PUEBLA DE ALFINDEN;ESPANA;U1;31/12/2021;1.325
1654.;QUIJA SA;A08690331;OLOT;ESPANA;U1;31/12/2021;1.325
1655.;VIBROTENSADOS MIQUEL SL (EN LIQUIDACION);B22005029;MONZON;ESPANA;U1;31/12/2008;1.323
1656.;AGUSTI & ASOCIADOS CONSULTORES S.L.;B08620502;BARCELONA;ESPANA;U1;31/12/2021;1.323
1657.;SACLIBA SL.;B08670408;BARCELONA;ESPANA;U1;31/12/2020;1.323
1658.;VEA QUALITAS SL;B50067099;ZARAGOZA;ESPANA;U1;31/12/2021;1.322
1659.;ISMAEL TELLO SA;A10015568;MIAJADAS;ESPANA;U1;31/12/2021;1.321
1660.;CALZADOS KELLY SL;B03099223;ELDA;ESPANA;U1;31/12/2021;1.320
1661.;CAFES HERVAS SOCIEDAD LIMITADA;B46163291;SUECA;ESPANA;U1;31/12/2021;1.319
1662.;ALEXIMPORT SA (EXTINGUIDA);A20072260;DONOSTIA-SAN SEBASTIAN;ESPANA;U1;31/12/2012;1.313
1663.;AGENCIA DE VIAJES PACO SA;A15049653;FERROL;ESPANA;U1;31/12/2020;1.313
1664.;MECANO PENEDES SL;B08671935;OLERDOLA;ESPANA;U1;31/12/2021;1.310
1665.;BAUSILI INDUSTRIA GRAFICA SA;A08720203;MANRESA;ESPANA;U1;31/12/2004;1.307
1666.;LIMP CATA S. L.;B08681819;BARCELONA;ESPANA;U1;31/12/2014;1.306
1667.;XARKI S.L.;B29072139;VELEZ-MALAGA;ESPANA;U1;31/08/2020;1.305
1668.;TALLERES MOL MATRI SA;A08467987;SANT FELIU DE LLOBREGAT;ESPANA;U1;31/12/2014;1.305
1669.;OXIS SL (EXTINGUIDA);B28715282;MADRID;ESPANA;U1;31/12/2004;1.304
1670.;EDIFICACIONES VIAL SA;A07083728;PALMA;ESPANA;U1;31/12/2020;1.302
1671.;RAMON COSTA SL;B07082258;SANTA EULARIA DES RIU;ESPANA;U1;31/12/2020;1.302
1672.;KAENER SA;A48118095;LOIU;ESPANA;U1;31/12/2021;1.301
1673.;SOCIEDADE COOP GALEGA LA MEDOÑA;F36621928;NIGRAN;ESPANA;U1;31/12/2020;1.295
1674.;SAPROVEN SL;B29075892;MALAGA;ESPANA;U1;31/12/2009;1.293
1675.;IRIS 4 SL (EXTINGUIDA);B28718203;MAJADAHONDA;ESPANA;U1;31/12/2006;1.292
1676.;SERBARNA SA  (EXTINGUIDA);A08461642;BARCELONA;ESPANA;U1;31/12/2011;1.289
1677.;MECANIZADOS MORENO SA;A08393944;SANT JOAN DESPI;ESPANA;U1;31/12/2017;1.288
1678.;ASOCIACION DE FABRICANTES IMPORTADORES SA;A03089729;PEDREGUER;ESPANA;U1;31/12/2016;1.288
1679.;TAPICERIAS ARBONES SA;A25024746;LLEIDA;ESPANA;U1;31/12/2004;1.287
1680.;TRANS.FOR SL;B12034831;ALMENARA;ESPANA;U1;31/12/2006;1.287
1681.;CARPINTERIA MORENO SL;B46161014;RIBA-ROJA DE TURIA;ESPANA;U1;31/12/2021;1.286
1682.;ANGEL H ALONSO SL (EN LIQUIDACION);B38026001;SANTA CRUZ DE TENERIFE;ESPANA;U1;31/12/2009;1.283
1683.;DELMAVER SL;B37026192;BEJAR;ESPANA;U1;31/12/2013;1.280
1684.;GLOBAL COATS SL;B08713224;VILASSAR DE DALT;ESPANA;U1;31/12/2021;1.280
1685.;VILLENAMOVIL SL;B03096765;VILLENA;ESPANA;U1;31/12/2021;1.280
1686.;CONSIGNACIONES Y TRANSPORTES DEL PUERTO SL (EXTINGUIDA);B08703308;BARCELONA;ESPANA;U1;31/12/2012;1.279
1687.;CARNICAS J SITJA SOCIEDAD ANONIMA;A17054685;OLOT;ESPANA;U1;31/12/2020;1.279
1688.;TECA PRINT IBERICA SA;A08714479;VILASSAR DE MAR;ESPANA;U1;31/12/2021;1.277
1689.;RECREATIVOS HATUEY SA;A28714608;MADRID;ESPANA;U1;31/12/2021;1.276
1690.;TELEPOLIZA CORREDURIA DE SEGUROS SL. (EXTINGUIDA);B27014232;MADRID;ESPANA;U1;31/12/2020;1.269
1691.;CONSTRUCCIONES RUBIO Y GRANELL SL  (EXTINGUIDA);B46162418;RIOLA;ESPANA;U1;31/12/2011;1.267
1692.;PESCADOS MARTIN SL;B36620714;VIGO;ESPANA;U1;31/12/2021;1.266
1693.;ROIGE SALTO SOCIEDAD LIMITADA;B43041912;VILA-SECA;ESPANA;U1;31/12/2009;1.265
1694.;GRITEC SA;A08695454;VIC;ESPANA;U1;31/12/2020;1.265
1695.;TRANSPORTES BERGIDUM SA;A24020141;PONFERRADA;ESPANA;U1;31/12/2020;1.261
1696.;COMINSA AGRARIA SL;B12032017;VINAROS;ESPANA;U1;31/12/2021;1.260
1697.;INDUSTRIAS BIPLAXT SA;A48117295;BEDIA;ESPANA;U1;31/12/2021;1.259
1698.;LAGOS PLAYAS SL (EXTINGUIDA);B07079924;MURO;ESPANA;U1;31/12/2011;1.257
1699.;PROVEIMENTS DE MATERIALS SOCIEDAD LIMITADA (EXTINGUIDA);B17049412;TORROELLA DE MONTGRI;ESPANA;U1;31/12/2000;1.256
1700.;GASALE SL  (EXTINGUIDA);B48117469;SAN VICENTE DE BARAKALDO;ESPANA;U1;31/12/2012;1.256
1701.;MUDERCO SL;B44007532;TERUEL;ESPANA;U1;31/12/2021;1.253
1702.;MAYSU SA;A03089463;BENIDORM;ESPANA;U1;31/12/2020;1.253
1703.;NUOVA SA;A28674265;MADRID;ESPANA;U1;31/12/2021;1.252
1704.;MANUFACTURAS PEMAR SL;B30042204;MOLINA DE SEGURA;ESPANA;U1;31/12/2021;1.251
1705.;MICROCIENCIA SA  (EXTINGUIDA);A08710675;BARCELONA;ESPANA;U1;31/12/2012;1.250
1706.;CARROCERIAS VALLEJO SA;A26022194;LOGROÑO;ESPANA;U1;31/12/2020;1.249
