;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
233.;MENORCA PUEBLO SA (EXTINGUIDA);A07022361;PALMA;ESPANA;U1;31/12/2000;5.530
234.;INMOBILIARIA SIBALI SA;A08233389;BARCELONA;ESPANA;U1;31/12/2020;5.515
235.;ELEMENTOS DE VERIFICACION Y CONTROL SA;A48055396;BERRIZ;ESPANA;U1;31/12/2021;5.472
236.;TALLERES MYL SA;A20037446;MENDARO;ESPANA;U1;31/12/2020;5.462
237.;GARAJE LAS FLORES SA;A28217453;MADRID;ESPANA;U1;31/12/2016;5.459
238.;AGRICOLA SAN MARTIN SOCIEDAD LIMITADA;B41022369;SEVILLA;ESPANA;U1;31/12/2021;5.344
239.;CLUB DE GOLF ESCORPION;G46102471;BETERA;ESPANA;U1;31/12/2021;5.276
240.;INOCENCIO BELTRAN Y CIA SL;B12013736;ALMASSORA;ESPANA;U1;31/08/2021;5.212
241.;ESTRUCTURAS ARAGON SA;A01006394;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2021;5.174
242.;ARTICULOS METALICOS SA;A08240806;GRANOLLERS;ESPANA;U1;31/12/2012;5.129
243.;PROMOTORA MENORQUINA DE TURISMO, SOCIEDAD ANONIMA;A07022254;MAO-MAHON;ESPANA;U1;31/12/2021;5.126
244.;BILBOKO HILTEGIA SOCIEDAD ANONIMA MATADERO DE BILBAO SOCIEDAD ANONIMA.  (EXTINGUIDA);A48054357;BILBAO;ESPANA;U1;31/12/2004;5.107
245.;ESTACIONES DE SERVICIO MARIOLA SL;B46046611;SAN ANTONIO DE BENAGEBER;ESPANA;U1;31/12/2021;5.033
246.;ONDUPACART SA (EXTINGUIDA);A28235158;MOLLERUSSA;ESPANA;U1;31/12/2020;4.935
247.;ESTAMPADOS PRATO SL;B03025699;MURO DE ALCOY;ESPANA;U1;31/12/2021;4.808
248.;SANEAMIENTOS DEUSTO SOCIEDAD LIMITADA (EXTINGUIDA);B48056071;BILBAO;ESPANA;U1;31/12/2005;4.788
249.;QUAKER CHEMICAL SA;A08242232;SANTA PERPETUA DE MOGODA;ESPANA;U1;31/12/2021;4.777
250.;GETRANSA VALENCIA SL (EXTINGUIDA);B46046462;VALENCIA;ESPANA;U1;31/12/2006;4.743
251.;PANLAB SL;B08240442;CORNELLA DE LLOBREGAT;ESPANA;U1;31/12/2021;4.690
252.;SES FONTANELLES SA;A07020753;PALMA;ESPANA;U1;31/12/2021;4.639
253.;LITOGRAFIA DANONA SDAD COOP LTDA (EXTINGUIDA);F20027348;ERRENTERIA;ESPANA;U1;31/12/2001;4.607
254.;PISCIFACTORIAS ANDALUZAS SA;A18009597;LOJA;ESPANA;U1;31/12/2021;4.599
255.;ESTACION DE SERVICIO LAS ARENAS SL;B04001095;ROQUETAS DE MAR;ESPANA;U1;31/12/2019;4.540
256.;CEPSA MAFA SA. (EXTINGUIDA);A28227114;MADRID;ESPANA;U1;31/12/2016;4.526
257.;ESTACION SUR DE AUTOBUSES DE MADRID SA;A28222610;MADRID;ESPANA;U1;31/12/2020;4.520
258.;COMERCIAL E INDUSTRIAL DEL ALUMINIO SA (EXTINGUIDA);A08234106;SALLENT;ESPANA;U1;31/12/2008;4.463
259.;MARINO LOPEZ XXI SL (EN LIQUIDACION);B22004113;HUESCA;ESPANA;U1;31/12/2011;4.444
260.;INSECTICIDAS MAFA SL;B12013066;NULES;ESPANA;U1;31/12/2006;4.397
261.;INDUSTRIAS FALCA SL  (EXTINGUIDA);B03022167;ONIL;ESPANA;U1;31/03/2015;4.396
262.;CUENCA HERMANOS SL;B14015275;CORDOBA;ESPANA;U1;31/01/2018;4.380
263.;HIJO DE VICENTE NAVARRO PASTOR SL (EXTINGUIDA);B12012605;ALMAZORA;ESPANA;U1;31/12/2013;4.357
264.;AUXEMA STEMMANN ESPANOLA SL;B48053250;MUNGIA;ESPANA;U1;31/12/2021;4.354
265.;POLICROM SA  (EXTINGUIDA);A08243552;BARCELONA;ESPANA;U1;31/12/2007;4.346
266.;DOLZ SA;A46045407;QUART DE POBLET;ESPANA;U1;31/12/2021;4.296
267.;HOTELES SOL DEL SUR SA;A17014846;GIRONA;ESPANA;U1;31/12/2017;4.255
268.;HOTELES REUNIDOS DE PONIENTE SA (EXTINGUIDA);A07025018;PALMA;ESPANA;U1;31/12/2006;4.209
269.;TALLERES SASPI SA;A20033494;AZKOITIA;ESPANA;U1;31/12/2021;4.207
270.;AUTOS BREA SL;B15015985;SANTIAGO DE COMPOSTELA;ESPANA;U1;31/12/2021;4.180
271.;ROSNI SL;B28232437;MOSTOLES;ESPANA;U1;31/12/2020;4.161
272.;PERSOND SL  (EXTINGUIDA);B29013372;ALCALA DE GUADAIRA;ESPANA;U1;31/12/2009;4.111
273.;CAMPOS DE CORDOBA SL;B14015143;CORDOBA;ESPANA;U1;31/12/2021;4.093
274.;COMERCIAL DE MECANIZACION AGRICOLA, SOCIEDAD ANONIMA (EN LIQUIDACION);A28214682;GUADALAJARA;ESPANA;U1;31/12/2021;4.087
275.;PROARA PROMOTORES ARAGONESES, SA;A28226256;VALENCIA;ESPANA;U2;31/12/2021;4.083
276.;WILL KILL SA;A07022288;PALMA;ESPANA;U1;31/07/2021;4.051
277.;PROQUICESA PRODUCTOS QUIMICOS PARA EL CEMENTO SL;B28226207;MAJADAHONDA;ESPANA;U1;31/12/2021;4.024
278.;COMERCIAL TERRESTRE MARITIMA DE LLEIDA SL;B25008350;LLEIDA;ESPANA;U1;31/12/2021;4.020
279.;MIRA Y LLORENS SA;A03026523;JIJONA/XIXONA;ESPANA;U1;31/03/2021;4.006
280.;HIERROS CASTILLO SA (EN LIQUIDACION);A18008334;PELIGROS;ESPANA;U1;31/12/2012;3.983
281.;FUSTES ESTEBA SL;B17014804;GIRONA;ESPANA;U1;31/12/2021;3.949
282.;BURNIOL SL  (EXTINGUIDA);B08230625;MATARO;ESPANA;U1;31/12/2007;3.934
283.;HARINAS ROLLE SL  (EXTINGUIDA);B19002971;GUADALAJARA;ESPANA;U1;31/12/2011;3.907
284.;VIVEROS SEVILLA SA;A41022534;BRENES;ESPANA;U1;31/12/2021;3.878
285.;EXPLOTACIONES TURISTICAS GADITANAS SA (EXTINGUIDA);A07024029;BARCELONA;ESPANA;U1;31/12/2002;3.874
286.;INDUSTRIAS GALARZA SA;A48055891;ARTEA;ESPANA;U1;31/12/2021;3.810
287.;N H SANTANDER SA (EXTINGUIDA);A39007885;SANTANDER;ESPANA;U1;31/12/2007;3.781
288.;ROSAMAR SA;A17014630;LLORET DE MAR;ESPANA;U1;31/12/2021;3.755
289.;COLEGIO JABY SL;B28767176;TORREJON DE ARDOZ;ESPANA;U1;31/12/2020;3.747
290.;HOTELS SUAU SA;A17015835;POLLENÇA;ESPANA;U1;31/12/2017;3.726
291.;GUAGUAS GUMIDAFE SL;B35016583;GALDAR;ESPANA;U1;31/12/2021;3.708
292.;CIPO S.C.C.L.;F08237562;SABADELL;ESPANA;U1;31/12/2014;3.678
293.;TECNOIL SL;B28230761;MADRID;ESPANA;U1;31/12/2021;3.670
294.;AUTOBUSES JIMENEZ SL;B26008359;ARNEDO;ESPANA;U1;31/12/2020;3.658
295.;ENVASES MOLIO SA (EXTINGUIDA);A46044830;BELLREGUARD;ESPANA;U1;31/12/2000;3.652
296.;HUPPE SPAIN SL;B08241911;SANT CUGAT DEL VALLES;ESPANA;U1;31/12/2019;3.644
297.;TOLDER SL (EXTINGUIDA);B43013960;BARCELONA;ESPANA;U1;31/12/2006;3.643
298.;ESTILUZ SA;A17015983;SANT JOAN DE LES ABADESSES;ESPANA;U1;31/12/2021;3.537
299.;FARMADATA, SA;A28234532;A CORUÑA;ESPANA;U1;31/12/2020;3.532
300.;SANFER SL;B33012782;GIJON;ESPANA;U1;31/12/2021;3.530
301.;IFA HOTEL FARO MASPALOMAS SA;A35011808;SAN BARTOLOME DE TIRAJANA;ESPANA;U1;31/12/2021;3.455
302.;PROTEK PLUS SA.;A08241614;CERDANYOLA DEL VALLES;ESPANA;U1;31/12/2020;3.430
303.;ILITURGITANOS SECADEROS DE MAIZ SA;A23009988;ANDUJAR;ESPANA;U1;31/12/2018;3.395
304.;RODILLOS-HISPANIA SA. (EN LIQUIDACION);A08121329;GAVA;ESPANA;U1;31/12/2012;3.348
305.;INDUSTRIA GABAR SL;B46043311;VALLADA;ESPANA;U1;31/12/2021;3.341
306.;EUROTAP SA (EXTINGUIDA);A08139255;BADALONA;ESPANA;U1;31/12/2003;3.328
307.;FINCA ANTIGUA SA;A28246775;LOS HINOJOSOS;ESPANA;U1;31/12/2021;3.322
308.;SERICUM SA;A28229177;MEJORADA DEL CAMPO;ESPANA;U1;31/12/2021;3.320
309.;AUTOSERVICIOS SAN PEDRO SL (EXTINGUIDA);B31025703;AIZOAIN;ESPANA;U1;31/12/2003;3.319
310.;MARTHE ASISTENCIA SA;A08230591;MATARO;ESPANA;U1;31/12/2021;3.316
311.;INTRAMEDITERRANEO SA;A08246852;BARCELONA;ESPANA;U1;31/12/2021;3.312
312.;CASTELLANOS Y ECHEVARRIA VITORIA SA (EXTINGUIDA);A01007160;VITORIA-GASTEIZ;ESPANA;U1;31/12/2001;3.291
313.;DOSIFICADORES AUTOMATICOS SL;B08247652;SANT ESTEVE SESROVIRES;ESPANA;U1;31/12/2020;3.263
314.;ESPAÑOLA DE INVESTIGACION Y DESARROLLO SA;A28230910;MADRID;ESPANA;U1;31/12/2010;3.178
315.;GRUPO LETAMENDI SL DE AUTOMOCION;B08237695;BARCELONA;ESPANA;U1;31/12/2021;3.157
316.;BRILLOCERA S.L. (EXTINGUIDA);B46046637;BENIPARRELL;ESPANA;U1;31/12/2003;3.149
317.;INMOBILIARIA DE CONSTRUCCIONES MEDITERRANEAS SA;A08238818;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2006;3.114
318.;CONSTRUCCIONES SOTO SOCIEDAD ANONIMA;A42000901;SORIA;ESPANA;U1;31/12/2021;3.107
319.;HOGARGAS SA;A41021353;SEVILLA;ESPANA;U1;31/12/2021;3.085
320.;COMPAÑIA HOTELERA LAS LOMAS SL;B07023286;PALMA;ESPANA;U1;31/12/2021;3.078
321.;HOTEL DUNAMAR S.A.;A35011790;BARCELONA;ESPANA;U1;31/12/2020;3.076
322.;METALICAS JUVERIA S.A.;A33606740;GIJON/XIXON;ESPANA;U1;31/12/2004;2.996
323.;BROHER SL;B07021496;PALMA;ESPANA;U1;31/12/2021;2.970
324.;AUXILIAR DE SEGUROS SOCIEDAD DE AGENCIA DE SEGUROS SL;B08232340;BARCELONA;ESPANA;U1;31/12/2021;2.969
325.;MEDIR FERRER Y CIA SA;A08161192;BARCELONA;ESPANA;U1;31/12/2020;2.967
326.;LAIP SOCIEDAD ANONIMA;A48055503;ABADIÑO;ESPANA;U1;31/12/2021;2.935
327.;CALDERERIA MAÑANES SA (EXTINGUIDA);A28231629;ALCALA DE HENARES;ESPANA;U1;31/12/2011;2.931
328.;VIDRIERA DEL CARDONER, SA;A08245680;SANT JOAN DE VILATORRADA;ESPANA;U1;31/12/2020;2.924
329.;PROMOTORA GANADERA EXTREMEÑA SA;A50026020;TALAVERA LA REAL;ESPANA;U1;31/12/2021;2.917
330.;S.C. BODEGA SAN ROQUE DE LA ENCINA;F09005208;CASTRILLO DE LA VEGA;ESPANA;U1;30/09/2019;2.914
331.;EXTRANSA SA;A16005266;CUENCA;ESPANA;U1;31/12/2021;2.897
332.;TRANSPORTES DISTRIBUCIONES MURCIA SL;B30036362;MOLINA DE SEGURA;ESPANA;U1;31/12/2020;2.883
333.;ESPLAITUR SA;A08237935;PINEDA DE MAR;ESPANA;U1;31/12/2021;2.878
334.;DERIVADOS METALURGICOS ASTURIAS SA;A33606732;GIJON;ESPANA;U1;31/12/2021;2.877
335.;MEDITERRANEA DE INVERSIONES MOBILIARIAS E INMOBILIARIAS SL (EXTINGUIDA);B08241275;BARCELONA;ESPANA;U1;31/12/2012;2.873
336.;COOP DE PRODUCTORES DEL CAMPO DE CAPELA;F15017007;A CAPELA;ESPANA;U1;31/12/2020;2.857
337.;HORMIGONES MIJARES SL (EXTINGUIDA);B12013025;ALMAZORA;ESPANA;U1;31/12/2005;2.814
338.;ESTACION SERVICIO EL TUNEL SA (EXTINGUIDA);A08250201;SANT QUIRZE DE BESORA;ESPANA;U1;31/12/2005;2.775
339.;SUR MENORCA SOCIEDAD LIMITADA (EXTINGUIDA);B07026347;SANT LLUIS;ESPANA;U1;31/12/2006;2.768
340.;EXPLOTACIONES PUERTO VALLEHERMOSO, SA;A28218832;ALHAMBRA;ESPANA;U1;31/12/2021;2.749
341.;PONTONES GUILLAMON SL;B30012975;ALCANTARILLA;ESPANA;U1;31/12/2021;2.721
342.;RESIDENCIA DE TALASOTERAPIA SL;B12013405;BENICASSIM/BENICASIM;ESPANA;U1;31/12/2021;2.710
343.;PARQUE DEPORTIVO SOMONTES, SOCIEDAD ANONIMA;A28227924;MADRID;ESPANA;U1;31/12/2021;2.681
344.;INDUSTRIA DE TORNILLERIA ESTAMPADA SA (EXTINGUIDA);A28715183;GETAFE;ESPANA;U1;31/12/2015;2.665
345.;INDUSTRIAL Y COMERCIAL EL CID S.C.;F47007737;MEDINA DEL CAMPO;ESPANA;U1;31/12/2000;2.607
346.;REQUENA Y MARTINEZ SA;A04002416;ALMERIA;ESPANA;U1;31/12/2021;2.593
347.;FUNDACION BENEFICO-DOCENTE PARTICULAR DEL COLEGIO DE BERRIZ DE MADRID;G28675643;LAS ROZAS DE MADRID;ESPANA;U1;31/08/2003;2.571
348.;AZIMUT, SA;A28223329;MADRID;ESPANA;U1;31/12/2012;2.570
349.;INDUSTRIAS BELAFER SL;B22004121;FRAGA;ESPANA;U1;31/12/2021;2.567
350.;HORMIGONES Y ARIDOS SOCIEDAD ANONIMA (EXTINGUIDA);A48056246;GÜEÑES;ESPANA;U1;31/12/2018;2.564
351.;SONOBLOK SA (EN LIQUIDACION);A08242661;BARCELONA;ESPANA;U1;31/12/2011;2.536
352.;RODRIGUEZ CHIACHIO SL;B14016984;CABRA;ESPANA;U1;31/12/2021;2.531
353.;CONSTRUCCIONES Y EDIFICIOS ESPECIALES SA;A08242414;LAS PALMAS DE GRAN CANARIA;ESPANA;U2;31/12/2020;2.489
354.;CODIVEN SL;B28232080;MADRID;ESPANA;U1;31/12/2021;2.481
355.;PLAYA ATLANTICO SA;A38007738;ADEJE;ESPANA;U1;31/12/2021;2.468
356.;GRADOMAR SA  (EXTINGUIDA);A08230666;BARCELONA;ESPANA;U1;31/12/2011;2.454
357.;LAHORE, SA;A28234714;COSLADA;ESPANA;U1;31/12/2006;2.450
358.;FERAGRO S.A. (EXTINGUIDA);A30004576;MURCIA;ESPANA;U1;15/09/2001;2.440
359.;JAMONES Y FIAMBRES ARENAL, SA;A28230183;MADRID;ESPANA;U1;31/12/2019;2.429
360.;LA METALURGICA DEL MUEBLE METALICO SA  (EXTINGUIDA);A08242513;RIPOLLET;ESPANA;U1;31/12/2012;2.416
361.;BODEGA TIERRA ARANDA S.C.;F09005158;ARANDA DE DUERO;ESPANA;U1;30/09/2016;2.401
362.;TRANSFRUTAS SA;A30012884;CIUTADELLA DE MENORCA;ESPANA;U1;31/12/2018;2.388
363.;ROGEN SL;B29013042;COIN;ESPANA;U1;31/12/2021;2.386
364.;BOAYA SOCIEDAD LIMITADA;B28218287;LEGANES;ESPANA;U1;31/12/2021;2.377
365.;CONSTRUCCIONES BAMA SL (EXTINGUIDA);B20033312;ELGOIBAR;ESPANA;U1;31/12/2000;2.356
366.;DISTRIBUIDORA VALENCIANA DE EDICIONES SA;A46042651;VALENCIA;ESPANA;U1;30/09/2021;2.351
367.;MANUFACTURAS TELENO SL (EN LIQUIDACION);B24008088;ONZONILLA;ESPANA;U1;31/12/2012;2.321
368.;VDA DE RODRIGUEZ ERRANDO SL  (EXTINGUIDA);B46043691;VALENCIA;ESPANA;U1;31/12/2010;2.321
369.;HOTEL MIGUEL ANGEL SA;A28237618;MADRID;ESPANA;U1;31/12/2020;2.308
370.;CONFIPACK SA (EXTINGUIDA);A08239238;SANT ESTEVE SESROVIRES;ESPANA;U1;31/12/2006;2.304
371.;MIREIA CENTRO DE ESTUDIOS SA;A08247108;MONTGAT;ESPANA;U1;31/08/2021;2.267
372.;INMOBILIARIA SANBOAL SA;A08259442;BARCELONA;ESPANA;U1;31/12/2021;2.264
373.;SANTA EULALIA HOTELERA SA;A07021025;MADRID;ESPANA;U1;31/12/2021;2.258
374.;TRANSPORTS SANT BERNAT COOP VALENCIANA;F46048617;ALZIRA;ESPANA;U1;31/12/2001;2.254
375.;CONSTRUCCIONES AGUADO CABEZUDO SA;A01006634;VITORIA-GASTEIZ;ESPANA;U1;31/12/2021;2.252
376.;PASADIZO SA;A28219715;MADRID;ESPANA;U1;31/12/2021;2.239
377.;SOCIEDAD LIMITADA DE HERRAMIENTAS ESPECIALES FORZA.;B01006584;VITORIA-GASTEIZ;ESPANA;U1;31/08/2021;2.233
378.;INDUSTRIAS DOBUES SL;B28231330;TORREJON DE ARDOZ;ESPANA;U1;31/12/2021;2.230
379.;MINAS DE NAVALEO SL (EXTINGUIDA);B24007577;TORRE DEL BIERZO;ESPANA;U1;31/12/2003;2.227
380.;APARTAMENTOS TULIPAN SA;A07023922;CAPDEPERA;ESPANA;U1;31/12/2019;2.209
381.;INDUSTRIAS GRAFICAS MALLORQUINAS SL;B07021256;INCA;ESPANA;U1;31/12/2020;2.209
382.;REPUESTOS TERUEL SA;A44003812;TERUEL;ESPANA;U1;31/12/2003;2.143
383.;DANFOSS BAUER SA (EXTINGUIDA);A28225647;VALDEMORO;ESPANA;U1;31/12/2000;2.140
384.;DENVER IBERICA SA (EXTINGUIDA);A08243495;BARCELONA;ESPANA;U1;31/12/2011;2.128
385.;MOSAICS PLANAS SA (EN LIQUIDACION);A17014853;SANTA COLOMA DE FARNERS;ESPANA;U1;31/12/2016;2.126
386.;MODERNGRAB SA;A08229007;POLINYA;ESPANA;U1;31/12/2021;2.111
387.;CABALLERO HERMANOS SL (EXTINGUIDA);B31025307;ESTERIBAR;ESPANA;U1;31/12/2015;2.041
388.;TOPASOL SA;A03026697;BENIDORM;ESPANA;U1;31/12/2020;2.041
389.;BODEGA LA ASUNCION DE NTRA SEÑORA S.C.;F09005026;GUMIEL DE IZAN;ESPANA;U1;31/12/2000;2.033
390.;ASTURLAK SL;B33606880;GIJON;ESPANA;U1;31/12/2009;2.021
391.;BENIMAR SL;B17014887;BENIDORM;ESPANA;U1;31/12/2021;2.012
392.;TALLERES CATO SA (EXTINGUIDA);A08248981;CASSA DE LA SELVA;ESPANA;U1;31/12/2010;2.011
393.;TRACEMSA SL DE TRANSPORTES;B28233195;MADRID;ESPANA;U1;31/12/2020;2.008
394.;MUEBLES VALLES HERMANOS SL;B08231839;BARCELONA;ESPANA;U1;31/12/2011;1.994
395.;EYELET IBERICA SA (EXTINGUIDA);A28243863;BARCELONA;ESPANA;U1;31/12/2000;1.993
396.;EROS SA;A07023138;SANTA MARGALIDA;ESPANA;U1;31/12/2021;1.984
397.;AUXILIAR DE AUTOMOCION INDUSTRIA Y CONSTRUCCION SL;B31025695;NOAIN (V ELORZ)/NOAIN (ELORTZIBAR);ESPANA;U1;31/12/2021;1.970
398.;NOSAS, SA (EN LIQUIDACION);A08238933;BADALONA;ESPANA;U1;31/12/2015;1.929
399.;COMPAÑIA INTERNACIONAL DE MASILLAS Y ADHESIVOS SA (EXTINGUIDA);A08233256;BARCELONA;ESPANA;U1;31/12/2008;1.916
400.;ESTACION LAS PLANAS SA;A08255069;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2020;1.906
401.;COOP DE EXPLOTACION COMUNITARIA DE FONCUBERTA, SOC COOP GALEGA;F32003766;MACEDA;ESPANA;U1;31/12/2019;1.895
402.;PAVIURBAN S.A.;A01006667;VITORIA-GASTEIZ;ESPANA;U1;31/12/2002;1.891
403.;SAN FRANCISCO S. C. ANDALUZA;F23009897;MENGIBAR;ESPANA;U1;31/12/2018;1.888
404.;DELTABEL SL  (EXTINGUIDA);B46044038;ALZIRA;ESPANA;U1;31/12/2010;1.884
405.;TEXTIL APARICIO SL;B46045993;ONTINYENT;ESPANA;U1;31/12/2009;1.882
406.;MOLLETENSE DE FLEJES Y LAMINADOS SL;B08240491;MARTORELLES;ESPANA;U1;31/12/2021;1.877
407.;ESTELA SHIPPING PALMA SA.;A07021967;PALMA;ESPANA;U1;31/12/2020;1.872
408.;BODEGA COOP SAN PEDRO REGALADO;F09005778;ARANDA DE DUERO;ESPANA;U1;31/12/2000;1.871
409.;PRODUCTOS ULLA SL (EN LIQUIDACION);B36004695;CATOIRA;ESPANA;U1;31/12/2009;1.849
410.;COMERCIAL HERRERO SA (EXTINGUIDA);A33011768;OVIEDO;ESPANA;U1;31/12/2010;1.823
411.;TENFLOR SCL (EXTINGUIDA);F38005393;SAN CRISTOBAL DE LA LAGUNA;ESPANA;U1;31/03/2001;1.811
412.;SISTEMA SA (EXTINGUIDA);A28220127;TRES CANTOS;ESPANA;U1;31/12/2007;1.805
413.;BODEGAS TORREMORON S.C.;F09005844;PEDROSA DE DUERO;ESPANA;U1;30/09/2021;1.802
414.;MARBEVICAR SL;B03025582;ELDA;ESPANA;U1;31/12/2021;1.796
415.;CRISTALERIA SAN MATEO SL;B26005116;LOGROÑO;ESPANA;U1;31/12/2021;1.767
416.;VACOR SA;A08251613;BARCELONA;ESPANA;U1;31/12/2021;1.764
417.;HOPARK SA;A17016114;LLORET DE MAR;ESPANA;U1;31/12/2021;1.758
418.;SISTEMAS DE OFICINA RIAS BAIXAS SL (EXTINGUIDA);B36618635;VIGO;ESPANA;U1;31/12/2009;1.748
419.;GASFAL S.L.;B47008917;BOECILLO;ESPANA;U1;31/12/2019;1.709
420.;ENCUADERNACION PERELLON SL;B28215846;FUENLABRADA;ESPANA;U1;31/12/2021;1.708
421.;TEXAS INSTRUMENTS ESPAÑA SA;A28233989;POZUELO DE ALARCON;ESPANA;U1;31/12/2021;1.695
422.;FEPLA S.L.;B08230393;TERRASSA;ESPANA;U1;31/12/2021;1.689
423.;MONTY SL;B08241671;BARCELONA;ESPANA;U1;31/12/2021;1.672
424.;MONTARA SL;B08245805;PINEDA DE MAR;ESPANA;U1;31/12/2020;1.671
425.;VITIVINOS ANUNCIACION S.C.L. DE VILLAMALEA;F02004786;VILLAMALEA;ESPANA;U1;31/08/2010;1.669
426.;MOLDEADOS DEL CAUCHO SA;A02005122;CAUDETE;ESPANA;U1;31/12/2006;1.666
427.;MUSICA FUNCIONAL DE CATALUNA SL (EXTINGUIDA);B08237927;BARCELONA;ESPANA;U1;31/12/2003;1.663
428.;NEREIDA SA;A07035611;CAPDEPERA;ESPANA;U1;31/12/2021;1.644
429.;TALLERES GOHA SL  (EXTINGUIDA);B31027485;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2004;1.632
430.;KAWNEER ESPAÑA SL;B31026875;IRURTZUN;ESPANA;U1;31/10/2020;1.631
431.;INSTALACIONES ELECTRICAS RUHER SL;B03025608;ELCHE/ELX;ESPANA;U1;31/12/2011;1.595
432.;MORLIN SA;A28608404;MADRID;ESPANA;U1;31/12/2021;1.593
433.;BODEGA LA MILAGROSA S.C.;F09005117;MILAGROS;ESPANA;U1;31/12/2019;1.592
434.;CERAMICA DECORATIVA SA  (EXTINGUIDA);A46050464;OLIVA;ESPANA;U1;31/12/2012;1.582
435.;PRESENCIA HILATURAS SA  (EXTINGUIDA);A46044962;ALZIRA;ESPANA;U1;31/12/2017;1.577
436.;PROMOCIONES TURISTICAS MONTEMAR SA;A33012170;LLANES;ESPANA;U1;31/12/2021;1.576
437.;CUBIÑA GERMANS SL (EXTINGUIDA);B08164675;BARCELONA;ESPANA;U1;31/12/2011;1.568
438.;JAUCASA SA;A31025877;HUARTE/UHARTE;ESPANA;U1;31/12/2002;1.561
439.;NIZA CARS SL (EN LIQUIDACION);B29014826;MALAGA;ESPANA;U1;31/12/2018;1.559
440.;PEREZ PEIRO SA (EXTINGUIDA);A46045654;CHILCHES/XILXES;ESPANA;U1;30/09/2011;1.543
441.;CAJA RURAL DE VILLAR COOP DE CREDITO V;F46043816;VILLAR DEL ARZOBISPO;ESPANA;U1;31/12/2021;1.541
442.;ARTESPAÑA SA (EXTINGUIDA);A28228385;MADRID;ESPANA;U1;31/12/2012;1.536
443.;EMBUTIDOS ALVEN SL;B08239717;SANT JOAN DE VILATORRADA;ESPANA;U1;31/12/2021;1.535
444.;COMPAÑIA CONSTRUCTORA Y EXPLOTADORA DE PUERTOS DEPORTIVOS SA;A07022536;MADRID;ESPANA;U1;31/12/2021;1.526
445.;REPOSTERIA Y PANES LA TRIGUEÑA SOCIEDAD LIMITADA.;B28231249;ALCOBENDAS;ESPANA;U1;31/12/2013;1.521
446.;EXPLOTACIONES AGRICOLAS LAS MORERAS SA;A21005921;PILAS;ESPANA;U1;31/12/2021;1.511
447.;PROMOCIONES CONQUENSES, SOCIEDAD ANONIMA;A16005886;CUENCA;ESPANA;U1;31/12/2021;1.505
448.;WINOA ABRASIVOS SA. (EXTINGUIDA);A08242000;BARCELONA;ESPANA;U1;31/12/2013;1.486
449.;ARAGON URBANA SA (EXTINGUIDA);A50021088;ZARAGOZA;ESPANA;U1;31/12/2016;1.485
450.;HORMIGONES COSTA BRAVA SA;A17015694;FIGUERES;ESPANA;U1;31/12/2011;1.479
451.;FERRETERIA EL NIVEL SL (EXTINGUIDA);B38005039;SAN CRISTOBAL DE LA LAGUNA;ESPANA;U1;31/12/2000;1.473
452.;LA VENTA SL;B02004828;ALBACETE;ESPANA;U1;31/12/2021;1.457
453.;MARTINEZ LLENAS SA;A08238909;LA ROCA DEL VALLES;ESPANA;U1;31/12/2021;1.454
454.;IBEROCHO SA;A28224061;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2009;1.452
455.;AGROMANCHEGA SOCIEDAD ANONIMA;A28223667;MADRID;ESPANA;U1;31/12/2020;1.428
456.;CEMECRE SA;A28235653;MADRID;ESPANA;U1;31/12/2021;1.426
457.;CIAPE DD SL (EXTINGUIDA);B08266397;BARCELONA;ESPANA;U1;31/12/2007;1.422
458.;SEVITAS MATERIAL DE SEGURIDAD SL;B11604972;JEREZ DE LA FRONTERA;ESPANA;U1;31/12/2020;1.403
459.;HOTEL LAS PIRAMIDES SA;A29013893;FUENGIROLA;ESPANA;U1;31/12/2019;1.403
460.;FINANCIERA MONTJUICH S.A.;A08229544;BARCELONA;ESPANA;U1;31/12/2021;1.402
461.;FERCABLE SL (EXTINGUIDA);B08241481;SANT VICENÇ DELS HORTS;ESPANA;U1;30/06/2012;1.400
462.;MADERAS NAVARRO SA;A31025901;UHARTE ARAKIL;ESPANA;U1;31/12/2021;1.397
463.;FRIGORIFICOS PUEBLA SL;B15016827;A POBRA DO CARAMIÑAL;ESPANA;U1;31/12/2021;1.395
464.;COVALMA SA  (EXTINGUIDA);A46043097;VALENCIA;ESPANA;U1;31/12/2011;1.392
465.;HOTEL DIAMANT SA (EXTINGUIDA);A07026479;CAPDEPERA;ESPANA;U1;31/12/2009;1.391
466.;ALIMENTOS Y CONSERVAS SA  (EXTINGUIDA);A31025851;FALCES;ESPANA;U1;31/12/2007;1.383
467.;DEPOSITOS REPRESENTACIONES Y ALMACENES SL (EXTINGUIDA);B41023177;SEVILLA;ESPANA;U1;31/12/2003;1.382
468.;COMERCIAL TERRESTRE MARITIMA DE VALENCIA SL;B46044244;PATERNA;ESPANA;U1;31/12/2021;1.375
469.;RESTAURANTE EL PUERTO, SA;A39020557;SANTANDER;ESPANA;U1;31/12/2021;1.370
